start	end	text
3101900	3102900	In the...
3103900	3104900	In the service.
3104900	3105900	Okay?
3105900	3109900	We did two sessions where I managed to read.
3109900	3111900	Because it's really difficult to read and execute.
3111900	3112900	No?
3112900	3113900	We did the 20,000.
3113900	3114900	Okay?
3114900	3116900	But I'm waiting for the session.
3116900	3117900	It's not common.
3117900	3121900	But I'm waiting for the session where we will take maybe 10,000 in loss.
3121900	3123900	So I can show you also how my mind reacts.
3123900	3124900	How I manage.
3124900	3126900	How much I'm calm during the loss.
3126900	3127900	How I play with you.
3127900	3128900	Because...
3128900	3129900	This is trading.
3129900	3131900	This is also managing these kind of moments.
3131900	3133900	I cannot see the chat anymore.
3133900	3134900	Can you hear me, guys?
3134900	3135900	Can you hear me, guys?
3137900	3139900	Let me refresh one second.
3147900	3149900	Can you hear me, guys?
3149900	3151900	Guys?
3157900	3158900	But why?
3158900	3159900	Like, you see...
3159900	3162900	This is the mindset of people that then lose money.
3162900	3169380	the guy and says take one more trade okay guys i don't know if you understand that i don't know
3169380	3177460	if you understand that we took life life from this point watch the live okay we took life from this
3177460	3190500	point trailed here took profit one here reloaded on the 310 reloaded here and now we are here
3190500	3198500	if this session is not enough satisfaction for you you have a dopamine problem
3200260	3204180	if you still want to trade you have a dopamine problem trust me
3208660	3215220	okay they are rebalancing the moving the movement of yesterday they are rebalancing the movement of
3215220	3222260	yesterday now you want to understand why for me the short today was a short session let's go together
3225700	3233540	unreal i prefer to give you back money than to have this mind that mindset in my community
3233540	3236500	it's not about opportunities about making more money the guy say
3236500	3245300	what's the mindset you come here with the opportunity and money that you make it's related
3250340	3255700	it's totally really mamma mia oh my but it's slicing slicing
3255700	3266180	okay let me go with you too a really good explanation
3271860	3278900	it's pissing down it's pissing down today guys the collapse of the collapse
3278900	3286180	it's a rock ah but i have to tell you something i have to tell you something i was almost forgetting
3286180	3292820	then if you are not bored i want to tell you something it's really interesting about crypto
3295620	3296580	remove this okay
3301220	3301780	this one
3301780	3317940	this one is the profile framing okay so is the auction and how this is unfolding yeah is the auction
3317940	3326740	and now this is unfolding okay and this block till this peak here is where we have
3326740	3333940	the maximum concentration of volume for this distribution okay everything above this line it's
3334660	3341460	premium everything inside this line it's fair value everything below this line it's discount
3343940	3353220	okay how many of you maybe have the time to use deep charts and see the live
3353220	3358100	that i do and remember what i explained
3361700	3366980	i do live on monday usually where i can also give you the breakdown here is not a problem where i explain
3368500	3374020	okay what explain ah luca you are late we already made ten thousand dollars together
3374020	3384980	we already took seven or eight from charting setups in the momentum yeah
3388420	3395300	we we took some crazy session luca all this movement all this movement we took
3395300	3402820	i was inside from here i was inside from here and to the naysayer
3407140	3412340	guys look at this short look at this precision of this short loading and loading
3412980	3419700	ba-ra-bam reloaded here we took this one with the community together executed and managed and then i gave
3419700	3431140	them also this short on the 310. good guys now let's go back and i was saying we are premium in the curve here
3435460	3436820	so we expected
3439380	3444900	these movements okay it was what we were expecting this move down here
3449700	3460980	why because we are expensive in the curve the profile and if you want to be help you can merge
3460980	3470180	the profile that are one inside the other and you see the final trick this is what institutional players
3470180	3476180	thinks it's expensive okay and it's not finished here
3477060	3484260	because you can also use you can also use information about the commitment of traders report
3484820	3492900	that i will put in the war preparation section from next monday related to the fundamentals so i
3492900	3501220	explain to you how i imagine this service to grow first of all first of all there is the possibility
3501220	3507300	that this will be only the only three months that we'll make together then i will shut down why there
3507300	3517060	is this possibility because i don't like people that gets this huge amount of value and then come to
3517060	3523700	the chat after watching all the contents and making money and wanting the money back i think it's a big
3523700	3532980	this disrespect for me for the work i do okay and i think it's uh it's not it's not rewarding what i'm
3532980	3541140	doing okay and related to the service how i imagine the service to grow in the next two months
3542500	3549620	we will have our work preparation section that is where i will make fundamental analysis for you on the
3549620	3555300	nasdaq and on the indices in general using the institutional data of the commitment readers
3555300	3562740	report and using the profile framing so basically you have the analysis done by me the overview research
3562740	3570260	quality okay then you have two sessions with me where we see charting we see execution we see models
3570260	3578580	we see everything then you have a chat interaction in the battlefield section you have all my main trigger
3578580	3585460	for executing on the neural pattern recognition and you have the success of other students in the medal awards
3586580	3588340	do you like how we structure guys
3591700	3594100	this is the this is the idea this is the base
3597780	3605540	perfect okay this is the uh reason i took this short guys this is the reason i took this short from the
3605540	3619540	the top and also the institutional release was 14 000 contract short opened and 500 long closed okay
3620420	3629540	this means that institutions expect a follow-through on the downside and uh in this case as i explained to
3629540	3635860	you when we were here i marked this level for you because it was the bottom of the range it was where
3635860	3646500	i what i expect the market to start retracing and it's this level here the 25 000 oh we didn't reach yet
3646500	3656900	25 500 let me mark for you didn't reach this is where i can expect the market to start to go in a range
3656900	3665780	bound and to start retracing in this case and this is the reason we don't have enough space to try and
3665780	3676740	reload other short position okay this is the reason all these movements down was beautiful till we joined
3676740	3684100	it but now it's time to leave the grid at home and understand that here we can have a reaction how i know
3684100	3694980	that we can have a reaction let me do this for you hey that's what we are doing francesco we are going
3694980	3699300	through every every logic that i use
3699300	3711380	40 000 for the guy 40 000 for the guy amazing happy for you you made more than me today
3713140	3720340	guys look at the beauty of volume can you see it can you see it can you spot it
3720340	3731940	can you understand why i say the 25 500 look at this delta
3735620	3743620	this is the point where the majority of the buyers are concentrated and this is the point where i expect
3743620	3748020	today to have a stopping volume okay this is where i expect them to start to
3748740	3754020	not have an easy time slicing through it's not a level it's an area it's this cluster
3757540	3759460	okay now i can cancel
3761460	3769060	no i i don't get keep anything guys i'm explaining you exactly all my logic okay all my logic i explained
3769060	3776660	you the short and now i'm explaining to you from which level they will probably take out part of the
3776660	3780020	the profit and buyers will get back interested in this movement
3784180	3785780	okay all this
3789060	3797300	area that from price you can see here you see this explosion and load load load and then bam this
3797300	3802980	two phase accumulation area it's what's making
3805540	3806660	this level valuable
3810420	3811700	let's see if we can reach it
3811700	3822740	yeah more exposure to the market thank you steven more exposure to the market more chance to give
3822740	3826820	back profit if you don't have the condition guys you don't trade you need to understand this
3826820	3831620	okay you don't always have an edge so if you tell me
3834020	3835300	fabio execute here
3837540	3840100	i don't have any information okay
3840100	3847540	i don't have any information here because i don't see anything relevant to me i don't see
3848100	3854580	a clean space to go down because we have a block here okay we have a huge amount of orders here
3855380	3861780	at the same time i see that in this dead area in the middle there is nothing interesting
3861780	3874900	the speed of tape let's see it's dead okay it's dead it's not above average it's in the middle
3876420	3884340	even lower than middle so the auction is getting tired now and we are getting in a compression phase
3884340	3888340	and you know how the compression phase is structured probably we will manage to
3888340	3893460	see this also live but let me go through it before we go
3897140	3899140	so let's say that you have a
3902180	3909460	high delta level okay you have to consider two things the first one
3910980	3918100	is that this level is visible for all institutional players okay and these are actually executed orders
3918340	3925540	so when you have all these shorts loaded here this one is not only a point to
3926500	3930740	load eventually long but it's also a point to take profit from the cell
3931540	3938820	okay this one on the first touch create movement like this and here the game is decided because if
3938820	3946740	the action auction take control from a speed of day point of view you can go to rebalance all this
3946740	3952980	inefficiency that the market create not all but you can go to the main level of rebalance to the inefficiency
3953540	3959220	but what happens if this level gets broken if this level gets broken all these delta
3959220	3966740	are executed order they need to be closed what do you think will happen if 20 000 contract horizontally
3966740	3974260	placed gets closed what you have you have a squeeze okay and we still don't know this now because the
3974260	3976580	auction still not arrive on this level
3976580	3980980	that's important to understand
3985540	3988580	that's really important to understand let's go here
3991380	3995220	and let's see because now they are going there they will go really soon
3995220	4004100	it's super easy jace right
4006340	4012660	load deep trades view okay it's for everyone look you go on shared
4014420	4022740	i think it's on shared fabio valentini nasdaq deep trades view okay everything is here
4022740	4029700	you don't need to worry about anything and if you don't have i'm making my that work
4030500	4038980	um on something for people that cannot afford and a volume platform because during the year saying i i
4038980	4045940	think i spent more than 100 hours studying the volume spread analysis so i know that some of you
4045940	4052180	will like to have something on free platform like trading view okay and but i want to give you
4052180	4056580	something that is really valuable okay that if you cannot afford volume at least you have
4056580	4063620	something that gets as close as it's possible and this is what i'm preparing okay
4065940	4071860	170 000 across all account this session was even more an eye-opper than the other ones god
4071860	4077140	bless you thank you thank you amazing results anyway you are hedge fund level
4082180	4090420	um richard fabio just want to say thanks not sure and during i watch all the i'm only on prop account
4090420	4100420	but slowly building 61 000 of profit from the prop firm guys of course i cannot take an affiliate deal from
4100420	4109220	them of course they will ban me everywhere and soon they will ask you in the onboarding are you from
4109220	4112500	blood where sweat and scalp yes you don't enter in the proper
4112500	4123380	you will be banned you will be all banned guys start to build your account start to build your personal
4123380	4124820	account you will be all banned
4129940	4137220	amazing no i don't have information about this they they pay consistently there are props that are really
4137220	4146420	reliable guys the auction is getting here so the potential retracement is ready to start we are going
4146420	4152260	close to it we almost reached the level and i want to show you when they touch we want to show you the
4152260	4169940	uh donado if my ego was too big i will say yes you know what i say i say i don't know because
4169940	4176260	i don't see the interaction i need to see when they reach the level what happens i i don't know how to predict the
4176260	4184900	market guys but i know how to read them this one okay it's an auction that is telling me what they
4184900	4192900	want to do with information okay you know how many predictions there are here zero there is my skill on
4192900	4202580	reading remove from the prediction you don't need to predict where it will go next you need to read what
4202580	4207460	what the market is doing and when you have a reading okay you can go back and see okay which
4207460	4209540	level they can reach but based on data
4213620	4217220	we already took into consideration the distribution of the first three days
4218260	4221620	of the last three days and we saw what they can expect
4225700	4230020	yeah i have hours of experience that's true but it's nothing that you can
4230980	4244020	it's nothing special and everything that it's here you can do by yourself
4247460	4258020	best money ever spent amazing jay but please put a name so i can put a name to this complement
4260020	4263140	and you see they're starting
4274980	4276180	they are starting guys
4282180	4283540	they are starting
4290020	4299220	now this one could be interesting from a speed of day perspective let's see
4311540	4319220	see what they are doing this one seems like a multi-phase accumulation one
4320020	4324820	and they miss
4331540	4332980	they didn't even reach the level
4335220	4341940	they didn't even reach so you know what i expect a flash down to 500
4341940	4350740	25 500 with a lot of absorption and then the price starting to rebalance it
4357460	4366180	look at josh fabio when we would we enter along i need money i want to make money josh
4366180	4377700	it's normal that you lose in consolidation day but you cannot predict which day will be in consolidation
4377700	4384100	sometimes you have great fundamentals gate structure but the market gets closed inside
4384100	4396900	the range it's a range it's a range it's part of the range it's part of the game
4396900	4406020	it's part of the game
4414020	4416180	they want to put grandma on the long side but
4416820	4422420	i still think guys a lot of people maybe are going long on this but i think they will slice through
4422420	4430580	again because it's here where the volume is it's in this area it's in this area that it's concentrated the long
4440980	4445860	guys how many of you hold bitcoin how many of you have bitcoin in the portfolio
4445860	4447700	let's have a little bit of fun together
4449940	4457620	okay how would you react if i tell you that jeffrey epstein have direct relationship with the
4458420	4460340	with the developer of bitcoin
4460340	4475220	you need to go on one website guys it's it's cool it's called
4475220	4481380	jmail
4483540	4493300	dot world i put in the chat jmail dot word okay and it's letting you access like if this is your personal
4493300	4503140	gmail to ease on email and there are really suspicious email i i wasn't believing it yesterday
4503140	4508100	so i went to check directly in the department of justice of america
4508100	4513300	if he really had mail that he was worried about ripple when i saw that this is real
4516660	4518820	it's really freaking out guys
4518820	4540020	mainly i trade it okay so i have a high activity of buying and selling uh the one that i'm holding the most is ripple
4540020	4550100	the one that i have the most exposure is ripple i took it at 20 cents 0.20
4551940	4557940	it arrived to 3.5 3.4 now it's 1.6 1.5 something like this
4557940	4566580	and i'm interested in the possibility of the strategic reserve of xrp
4570500	4574660	but it's crazy that all this it's mentioned in the email
4575700	4581140	i was doing a little bit of fact checking to see if it's true it's crazy
4587940	4599780	i think you connected late josh i explained why the 25 500 level it's important
4601700	4603300	i explained step by step
4607860	4613780	see what i told you see what i told you probably this is the level of reload
4613780	4615940	they flash the buyers again
4618580	4622820	they flash the buyers here with a really strong move down
4632020	4634980	this move down gets
4637220	4639380	to the 25 500
4639380	4643620	and you start to see a printing of a green candle
4652740	4659620	i show you before ali i executed live on shorts so i show you how i manage the execution
4660500	4667140	but also we open the live with one position floating 6 000 i show you how i manage in real time
4669380	4669700	there's no
4673060	4676500	hobby i spend so much time studying but you read the market like a book
4676500	4680100	if you were to put the learning into priority steps what would it be
4680980	4688740	good question uh richard i would start from sensitive level of the market like we are doing together
4688740	4695380	and regime for example today regime was short because we started uh really close to the top
4695380	4702100	in precession so we needed a rebalance and i explained look at this look again look again look again
4707700	4711220	regime is look at the speed of tape you understand the flash
4712100	4717380	by the speed of tape they touch the area for the first time but they still didn't reach the
4717380	4723700	25 and 500 but you can understand from this that they are starting to have an obstacle
4733700	4738660	touched here touch 25 5000 they touch now you need to study the interaction
4738660	4743620	now you need to study the interaction
4747380	4755140	if they manage to break all this area they will flash and for break i mean the full so also this
4755140	4764580	white that is the minor boundaries the 25 460. we continue down guys it's a super directional day
4765460	4770740	if they break you don't have a long setup and this is important that you don't put your limit order
4770740	4776900	without understanding what you are doing because otherwise you get in your face the most amount of
4776900	4789060	aggression of the speed of date
4798500	4800980	we have 101 contract at the bottom
4800980	4814340	they're starting to be absorbed this one could be a reversal play really aggressive okay and really
4814340	4817620	dangerous but could be a reversal play in low risk
4820180	4828660	we want to try a reversal play guys low risk to go to the rebalance balance area it's up here
4830980	4833620	i go low risk
4837460	4846020	and i can start to load longs one one i load in the middle one i load on the downside
4849220	4858100	let me take 300 out of the market reload one here one here one here
4858100	4864580	let's make a total of four contract because the stop loss is really wide
4869860	4875700	no it's not i risk this one guys reversal trade i go really soft to boost the profit that i already
4875700	4879540	made for the day this one it's a fading setup
4879540	4884660	and it's a fading setup oh guys anyway we took the bottom
4886980	4890340	took the bottom took the bottom again
4892580	4898340	okay now it should give us the possibility to retrace let me put
4898340	4902100	my deep trades view
4906500	4913460	we have a good absorption from the sellers i load one here again one here one goes here
4913460	4921460	well let's try to make this 3000 additional
4923940	4927460	using this rebalance phase
4927460	4940820	see if i can load another one
4940820	4957300	yeah super super low risk guys relaxed
4959700	4966260	you know all trades of 500 1000 2000 at the end of the day if you position yourself really good
4966260	4971780	it can be another five to six thousand profits daily stacking to the ten thousand that you already
4971780	4978340	made now they will try from here to reload short this is the short reload level
4982820	4983700	let's see what they do
4986580	4991300	i think from here we go back down here let's see still don't see buyers
4991300	4996500	see a little bit of interest but nothing special
5003380	5013060	now how does this logic works this logic guys works on the facts that this green area is the level
5013060	5019780	where there was this high volume no so the first stop the first time you reach it gives you are a
5019780	5024900	bound with a huge probability so you can just build the position in a relaxed way to go up
5026340	5028900	okay this is really a relaxed way to go up
5034020	5037300	it would be amazing to see a little bit the speed of tape is weak guys
5039060	5043460	it's really weak nothing uh that makes sense to take
5043460	5050340	other risk in the long side but anyway let's do this for the purpose of the life but this one
5050340	5055460	is a trade that i'm just doing to show you a reversal it's nothing so good for me
5057700	5062020	let's load another contract here we have a total of four contract positions
5063860	5067220	i will reduce the stop loss once i get in the
5067220	5072740	the one once i lock the breakout here if we manage to lock the breakout
5084740	5090660	no not nervous at all if i don't get feel the order i don't get nervous i'm really relaxed guys
5090660	5098340	really really relaxed i start to see a little bit of interest you see how much this the price is moving
5098340	5104420	fast i think now the speed of tape shows something relevant the candle it's a little bit you see it's
5104420	5110260	a little bit above average but on the cell side so it means that a lot of cell orders are entering but
5110260	5116740	the price is stuck here okay so it could be that we see absorption from the price
5123700	5125140	let's see what we can do together
5127380	5131780	they reached their balance level the white one they didn't fill the other orders
5131780	5141940	they are not having at all an easy time going down this means that there is a little bit of volume on
5141940	5148260	the upside here and this is our mean reverting setup so if in the normal setup maybe you risk
5148260	5152500	eight contracts on the mean reverting use four okay even less
5156980	5161380	yeah of course i use the deep effort but now it's not necessary i'm just watching the interaction
5162100	5167620	now i should expect a little bit of interest one once they reach this 418 that got absorbed
5168500	5175780	this is nice let me reduce a little bit the exposure they they cannot tap into them
5176980	5186580	let me join with this with this this here and i put my risk below the 418
5186580	5202900	if they break the 418 i don't think it makes sense to to stay in the trade again
5202900	5212420	look how much aggression there is on the short side look how much aggression there is on the short
5212420	5222020	side they are deciding if they want to slice through you see you see what they are doing is a decisional
5222020	5228580	moment
5232580	5235460	buyers are dry are really dry here
5236420	5242580	i would expect that an absorption of this quality will bring a candle really aggressive on the upside
5244260	5246580	let's see if they manage to to follow through
5249060	5250420	see if they manage to do it
5250420	5262740	guys i feel really bad today i'm sorry but i have a really strong headache
5262740	5276500	let's see let's take the position out of these absorb buyers
5276500	5292820	let's they manage to go sorry guys
5292820	5299140	okay covering to zero
5305700	5308180	they took me out zero risk
5312260	5314100	let's see if we have another opportunity
5314100	5321540	are you understanding all the logic guys
5324020	5324660	is it clear
5326660	5331940	if we continue to make 5000 when we are right and lose zero when we are wrong there is no chance for
5331940	5338580	the market to survive you need to be fast guys you need to be fast and this is the reason i'm showing
5338580	5347780	you the the management you see what we say sometimes you are maybe um too cocky to you have too much ego
5347780	5353780	to say no wait the market is saying that the pressure is down why i'm keeping my long position
5353780	5358100	you understand from this movement that it doesn't make sense not to scale your profit because if the
5358100	5361460	auction of the buyers is continued and they broke we go up
5361460	5375380	okay it's an area not a not a label and s you see that they are still tapping into and
5376180	5380260	a little bit of absorption we see we can try another one again but only
5381620	5386020	if they manage to show some aggression of the buyers
5386020	5400020	the buyers for now buyers are sleepy guys and tired
5404900	5406900	you
5416020	5439940	i guess if the last green candle closed above them but as of now look speed of tape on the sellers
5439940	5445780	aggression on the sellers they want to break it they want to break it you see
5446020	5450100	there is no defense from the buyers at the moment
5455620	5460420	there is a continuous continuous sell auction
5464900	5471860	if they break this if they break this mid-level and this is maybe i can show you something new
5472740	5480020	yeah i can show you something new one logic when we are really close to the bottom okay that i can play
5480820	5488580	is the following one by stop uh too fast it's been too fast anyway by stop above the top
5488580	5497700	okay so you take the first movement out let's make it here one and two and you cover yourself really fast
5498580	5505220	on the bottom of the move for a reduced risk and you try to take we can also build the position
5505220	5512820	here here yes and you try to take the expansion up move okay and you go really fast risk free really fast
5518180	5522500	let's see let's reduce the stop loss below here because if this option fail we will break
5522500	5529140	let me remove the speed of tape
5532420	5532980	here we go
5535620	5543140	zero risk super fast now if they break we are covered if they retrace we have zero risk beautiful no
5543140	5552260	we will try to slice out of the market another
5554500	5555540	nine thousand
5555540	5571300	oh beautiful gap let's see if they don't manage to do a deep retracement and these buyers
5571860	5578740	reload here i can also secure another 2000 of profit let's let me see it depends on how much the auction
5578740	5586420	it's aggressive
5588420	5595940	you like this live management guys you understand the quality this is not easy to do while you are live
5595940	5598980	and managing a chat it's not easy at all
5598980	5620660	guys i don't feel good i have really a lot of headache wait a second i go to take water
5628980	5647380	here we go nice
5649460	5652820	or not bad let's cover below this 128
5652820	5658020	let's see if they manage to lift the auction
5665220	5672740	yeah we close this trade guys and then we did almost two hours let's see how it goes if the buyers
5672740	5678100	if we took the bottom and the buyers take control guys it's not 10 out of 10 it's an 11 out of 10.
5682820	5693220	now they should see a little bit of resistance on this white level
5695860	5701940	if they manage to slice it through it's possible it's really high probability that we go directly to
5701940	5707540	target here we go let me take other profit another 3 000 we are taking out
5707540	5715380	don't let the market steal money from you guys if you take a good shot
5716660	5722260	if you take a good shot remove the profit out of the table don't let it win over your emotions
5730180	5734420	i think we will squeeze above the red line i think we will squeeze that's the reason i'm
5734420	5741220	trying to capitalize on the squeeze if we fail we still make 3 300 it's an amazing day and it's
5741220	5750980	14 000 profits when i'm sick so i will not be mad at this it's okay it's totally okay guys let me see
5752500	5760180	if buyers take back control or if sellers manage to give them some aggression
5764420	5776020	oh look at this protection of the sellers how much they are aggressive
5777460	5784340	they took us out we close guys at 14 000 of profit for the session i still think we go
5784340	5791460	let me remark it i still think we go just want to show you if the analysis is correct and
5794980	5799700	what's what's the feedback on your first session majority view the other one
5802820	5804900	let me see if they reload here and restart
5804900	5815540	amazing how do you think go from here i think we will reload long again i think we will reload
5815540	5819700	this cluster of buyers it's interesting i want to see this interaction of the candle
5821460	5827860	i want to see this candle here if it can create a we can reject it's uh it's exactly what i would wait
5827860	5834500	this is exactly what i would wait anyway guys we only made profit we took zero stop loss we only
5834500	5840420	took breakeven i show you the life management we did a lot of charting a lot of trades a lot of theory
5841300	5848820	and one hour and forty i hope you like it uh i go to heal myself because really i feel horrible
5848820	5865460	and have an amazing day guys i hope you you enjoyed and see you on the next one
