start	end	text
3308720	3319920	but if they break the level will become a cell protection level exactly jason you got the point
3320560	3326000	if they break it this level will be used to reload on the cell side
3328240	3333360	but if they break this level guys you will not see a small movement there if they break this level it's
3333360	3341520	it's explosion because all these buyers need to close you see look at here it broke it failed
3342080	3349760	every time they try to break buyers absorb look at the speed of tape and look how much they are absorbing
3349760	3362240	is it clear for you guys how much it's important the relationship between volume and price
3362240	3367200	if you see a lot of volume here but the the level don't break but it just print a week
3368160	3370880	it means that they put a lot of volume but they failed
3370880	3375920	okay look at how much they are fighting
3380480	3383280	sell control level buy control level
3383280	3394640	this is the final war they are they are putting billions here they are loading billions
3396640	3403440	and yes if this one breaks it's an amazing opportunity to go on the downside to the level
3403440	3413040	that we saw before the sensitive level that we saw before
3416320	3418000	they are trying their best guys
3420800	3424160	i understand the battle what is this biba
3424160	3436240	biba can you do can you ask the question again because i lost it and when i click it maybe i can
3436240	3437200	do like this no
3439040	3442880	i understand the battle look at the buyers look at the buyers look at the buyers
3443840	3447680	look at the buyers stand up a stand in italian means they are fighting to hell
3447680	3454240	uh here i understand the battle but i want to understand how they are
3454960	3459120	i want to understand how they are defending or protecting an area if the position were already open
3459120	3465040	does that mean they are reloading orders of course when they go here okay and you see that the market
3465600	3473120	goes here and then reject again it means that the passive orders are stacking liquid here so they
3473120	3478640	are absorbing all this cell aggression so the market is not having the cap is stopping here and they
3478640	3487040	are also loading long as you can see here beautiful beautiful beautiful
3492160	3493120	is it clear biba
3495600	3498640	does affect the defending zone when london is closing position
3498640	3506400	does affect the defending zone what do you mean i didn't understand put your name not user 015
3506400	3507040	put your name
3513600	3517440	and they didn't manage to break we still have only two important level
3518640	3524160	we still have only two important level the aggression of the buyers and the protection level of the
3524160	3528320	buyers here they put a flag and the level of the sellers we have these two
3529600	3532080	still true then if you break this
3535120	3537120	you have this level that it's really interesting
3538720	3554640	nothing else it's not necessary to mark intermediate level that are useless for us
3558640	3566880	no i don't think it's uh it's lagging i see that the connection is going right and you don't have
3566880	3571680	even delay in the live can you hear me properly can you see my child look here
3572560	3575360	look at this aggression of the sellers can you hear me properly
3578880	3579840	i see the chat
3582880	3586800	not going so i think it's my problem now
3588240	3594480	chat in pausa casa dello scorrimento ah now yes okay the chat was post now guys chat
3595040	3599360	what is this it's giving you an additional information or no
3601760	3604400	oh and these buyers at the top
3605680	3612320	so the candle closed green with sellers absorbed at the bottom and buyers at the top
3613360	3614400	what is telling us
3616240	3618560	he's telling us that the buyers look here again
3618560	3622000	someone is willing to buy at the top
3626080	3627520	and the result of the buyers
3629840	3633280	how is the result of the buyers at zero
3635920	3640960	and the result of the sellers zero we are stuck we are inside this range we can make the range even
3640960	3644320	more precise but it doesn't change anything this is the range
3648960	3655840	usually what i like to do in this situation is stacking it's waiting and stacking one order
3655840	3671760	that is capitalizing on the explosion of the range okay so when you have a clean control point
3672880	3679440	stacking an order okay and for control point i mean you need that to have an acceptance of this
3679440	3687360	okay so some big trades here at the top or clean breakout and test and we are stacking our third position for the day okay
3687360	3698240	i got this one running with small risk from the fair value gap protected by 400 buyers
3698240	3700240	nice one hey it's the one that we saw before
3700240	3707760	we will watch fundamentals later if you want if we want we will watch
3711360	3713520	if we want we will watch fundamentals later
3722720	3727440	it's not necessary now the deep effort because we are watching the interaction from the big orders
3730240	3739360	cvd is telling you buyers more aggressive let's see you see that in this case they created a breakout
3739360	3746240	of the movement they try to test the level and when they try to test the level they are still stuck here
3747920	3754240	okay so you don't see other participation from the big trades this is an important information okay
3754240	3760800	is telling you that yes the buyers are interested but there is not follow through on the auction so
3760800	3768000	the direction is still not decided okay because if the direction was decided you will see aggression
3768000	3774720	aggression aggression like here bam bam bam bam bam okay it's clear the direction for me because the
3774720	3780240	structure is unfolding on the upside and we have this absorption so it's clear to me that we are going long
3780240	3786960	but we don't see participation of the big so maybe this target is too long it's too on the upside that's
3786960	3797600	the reason it makes sense to put the risk to zero on the upside to risk zero so we are not even using the
3797600	3804080	profit of the previous one and then considering to run through the final target there is a bigger movement
3810640	3815840	and how are you scaling when you are right uh i explained this multiple times but if you want to
3815840	3822240	met uh when this now i want to see the how with the price action unfold and the volume unfold when we
3822240	3828400	finish showing this one remember that we need to see position management two we need to see the third
3828400	3834080	model four we need to see three sorry we need to see the deep effort remember for me
3834080	3842640	guys what i told you when you exit from a compression phase you have momentum okay look at this single
3842640	3851760	candle look at this single candle how much it's aggressive how much it's aggressive this single candle
3851760	3864480	so what they told you buyers stuck at the top seller stuck at the bottom result of the buyers confirmed
3865040	3873040	and now the market is coming to test okay it's closing an inefficiency touch the level and close the
3873040	3881920	level with this absorption so this one here would have been your filling point
3884480	3889600	this one would have been your filling point look at this aggression of the sellers speed of tape
3890640	3897760	speed of tape the sellers are loading new position even if the buyers are protecting now sellers
3897760	3908320	are stronger so what does make sense on this position to consider covering okay covering your risk when
3908320	3915040	you go out of the level so considering that the sellers are being absorbed and the buyers are being
3915040	3924720	followed up you can also go risk-free if you enter precisely really fast okay so considering that when
3924720	3930320	you clean this level and to clean this level i mean breaking the stock for example you can go risk-free
3930880	3937200	because if it breaks on the downside even now if it breaks this level the analysis invalidated so you
3937200	3945040	go to stop loss let's see how it goes now they are engaging again sellers and i want to ask you something
3945040	3952560	guys how is this interaction of buyers and sellers see one minute risk-free is it amazing this trade
3952560	3958000	management or no now ignore it goes to profit it goes to stop loss but how much is precise
3960800	3967040	we mark the level from before we know exactly where there is the high probability of rejecting and we
3967040	3976880	have time to go stop-losing at zero so fast not even one candle it's better to take three break even
3976880	3986720	four break even that losing money hey you see here when to enter you see this uh absorption in one candle
3986720	3991360	you have two following absorption then you have an aggression here
3995760	4000000	they teach the opposite everywhere else nick and this is the reason people lose money
4000000	4008880	let's make a survey please be honest be honest okay don't be afraid to tell no it's garbage what
4008880	4015120	you teach okay how many of you were losing before or struggling and are seeing consistent results the
4015120	4025440	first time one in chat okay i cannot fake the opinion of people i cannot fake the opinion of people there are
4025440	4038560	hundreds of people in the chat what a sniper guys this one what a sniper what an amazing sniper
4040720	4045520	ah look how they they they enter someone is making one to four
4048480	4054800	oh the price action it's a little bit choppy you can also decide we took two one two three okay you can
4054800	4062880	also decide look you know what i take another one two one point five here i close like the other
4062880	4070560	session no two one two three six r plus 1.5 you close 7.5 and you are done but the confidence of
4070560	4076720	going to break even when the market tell you that you can go because anyway if it breaks this level we
4076720	4082240	go down it's something that is keeping you it's keeping you safe
4084800	4091680	and but you are not uh risk free mario you are still with position in the market be careful
4093360	4099520	oh now let's go here what the market is telling us what the market is telling us
4100320	4108800	the aggressive sellers are slicing through the aggressive buyers okay where is the first level
4108800	4113840	where they find difficulty in going down the one that we marked
4117680	4125440	when you start to see this in 3000 setup like i did on the world cup 2300 you start to understand
4125440	4132560	that there is a big difference between skills and probabilities okay
4132560	4141360	this information here can say you know what oh i take also a little bit of money out of the market
4141360	4147680	maybe it's not much it's 200 dollars but better in our pocket than in the pocket of the market makers
4147680	4159920	better like this
4163520	4167120	no no no it's not delayed guys i don't do delayed live
4168240	4176480	it will be easy to pretend that i'm precise with delayed live it's for fake gurus this is real time
4177120	4178640	and you can check with your chart
4188480	4193760	important level yes here you will take out your take profit your partial your first take profit look
4193760	4195680	at the rejection and the precision on the level
4198880	4200560	look at the precision of the level
4200560	4206240	look at this
4208800	4212480	just past five evaluation account bravo fabio no bravo to you
4212480	4216720	bravo to you just giving you my view
4222960	4227840	later we go to to the cot florian for now the profile is long
4227840	4239520	how do you manage your day if you started with a loss
4239520	4247440	if i start with a loss i continue till three if i reach a maximum of three stop loss either i lower
4247440	4252240	the exposure but usually i stop for the day but guys it's really difficult for me to take three
4252240	4259520	stop loss in a row it's really difficult it happens two or three times per month but it's not common
4260480	4264960	and not because i'm precise but because my my position management
4264960	4271440	it's fast so if i take a break even it's not a stop loss
4272720	4275840	the market only takes the commission out of me
4275840	4281840	okay so it's it's not a problem it's not a problem at all
4285760	4288320	no i'm expecting a final target here
4290640	4292400	expecting a final target here
4295600	4300720	one day it will be nice to see how you actually execute and manage your trade i add a huge amount
4300720	4309840	of content maybe in the next life when we have a chat that is less demanding i can do it
4318240	4319440	yeah also with reads
4322400	4328720	also with reads you need it's really difficult to talk and trade
4328720	4340560	while you analyze execute manage see the chat let people understand it's not easy nice trade oh you
4340560	4344720	trade on interactive brokers also okay then i can recognize
4351760	4352960	yeah you only make money
4354880	4355760	you only execute
4359600	4362560	how did i mark this level based on this
4365600	4366000	you see
4369040	4372400	how many in the chat can understand why this level it's important for me
4378800	4380320	why this level it's important
4380320	4396160	this level is the starting of the cell move participated by the aggressive cells but it's the
4396160	4403200	huge absorption look here this cluster it's incredible this is the initiation of the move
4403200	4419760	the
4419760	4420800	the
4421360	4431360	no i don't uh i don't notice the shape of the candle like the pattern guys you know i have a theory i can
4431360	4435040	share with you okay the theory my theory is the following
4439040	4442560	that the trading industry is controlled
4443680	4443920	by
4443920	4449280	multiple educators okay
4450240	4452320	that pretend to be
4452320	4459040	to write books about useless stuff like technical figures pennant
4459040	4466880	cap and dandle and stuff that doesn't work and it's like a self-fulfilling prophecy you know
4466880	4472080	because the beginners advise this book to other beginners and everyone study the same
4472080	4482880	bullshit but when you do this from a quantitative perspective you understand that 95 percent of the stuff that they teach you don't work
4482880	4484880	okay
4484880	4485760	okay
4485760	4487600	and it's not fabio saying it
4488480	4492640	like if if you try to make money and i should risk
4493200	4497760	two thousand three thousand dollars five thousand dollars per position based on one shape
4498320	4501520	okay of i don't know cap and dandle
4503040	4504720	i will be scared as
4504720	4505040	fuck
4508400	4509600	i will be scared as
4509600	4510240	fuck guys
4519280	4527360	so jay i have some students that scalp gold also that trade gold also and they have amazing result
4527360	4533360	with my momentum model and my models that i use on nasdaq i don't know if there is luca in chat luca are
4533360	4539280	you in chat one in chat franceschettis one in chat if he's here
4540880	4555040	he told me that the model works amazingly also in uh in gold
4555040	4567680	i do usually the minute or the range the range when the market is choppy look at this
4568800	4575680	when the market is getting in a choppy mood you can use the 40 range it's still the same visualization
4575680	4578000	but you see how much it's uh
4580000	4584880	it's less crowded so you don't have candle on top of candle on top of candle it's more
4586400	4594160	and specifically the speed of tape it's more relaxed more clean on the range but the analysis
4594160	4600080	is the same you see sellers absorb at the bottom sellers absorbed at the bottom sellers absorbed we
4600080	4600720	are recovering
4602880	4610480	okay guys if you decided to not take take profit here and to until here you can also manage like i
4610480	4618320	do the position you manage the position with a stop loss in profit here okay so you are already
4618320	4624560	taking out a one-to-one you have additional r and remember that the market is here for you so if you
4624560	4630800	get taken out it goes back to this level you see another you can take another trade look it's here
4630800	4632960	how does it work the model for gold luca
4636800	4643520	okay so you trade i know why luca is not replying look how much money are you making scalping the long
4643520	4651840	send send send your chat distracted this guy yeah beautiful
4662320	4664640	nice making money money there
4664640	4675680	buyers at the top everyone in profit
4678080	4679200	everyone in profit
4681920	4682720	still in the game
4682720	4692240	rick took
4695760	4700480	600 straight on five account look look at these guys look at these soldiers
4703120	4707760	i heard that people participate in training tournament increase the risk per trade but how
4707760	4715040	do you do do you keep your 0.25 so you know what i do i stack profit for the day using it
4715920	4719840	to risk another trade let's say for example i take three take profits
4721040	4726080	after i take three take profit at the next trade it's part of the profit i made
4726080	4736640	you go heavy yeah you trade almost as many contracts as me
4740720	4744160	me nasdaq for start it's okay guys you need to learn the process
4744800	4748400	you you need to learn how to cover yourself and the process
4756080	4768560	you want me darko to after we finish to see this trade to give a breakdown of the reason why i
4768560	4774720	explained this long this three long that we saw why why they take profit you want me to make a
4774720	4780960	summary for everyone from the profile framing to the session we can do it just wait one second
4780960	4802400	because i want to see if it fill this level and reject take one glass of water guys
4810960	4826000	it's amazing you're doing really well
4826000	4840400	doing really well now you see how i also trade my position when i'm really close to target is
4840400	4848400	trailing on the big trade so let's say that i have a stopping profit i put below the big trade on this
4848400	4855680	downside because i'm happy with uh one to three instead of a one to three point six
4856240	4863360	okay but i'm not happy if the market touch this level from here and collapse down and sometimes
4863360	4869840	when you are really good at framing the areas it happens so now the price completely are
4870400	4876880	is sustained by this demand created by the 65 contract let's see how it goes
4876880	4888000	you saw me in the live like trailing here then you have an aggression trailing here then you have
4888000	4891600	another aggression the 50 000 session i did exactly like this
4891600	4907840	i don't use the b tracker layer so i cannot help
4907840	4929840	you see how we're starting to reject the top
4929840	4940640	here you are out you are out with your one to 2.7 one to 2.6 if you stay in the long term
4941360	4945360	you see the market went down absorbed and probably you go to the full target
4947920	4953120	one two three how many of you took the full target guys look at the rejection speed of tape
4953120	4964160	they are trying to break one in chat fabulous trade you know what is fabulous but we are not
4964160	4970480	inside from here here we are inside from the beginning of the move with this precision
4970480	4976400	amazing amazing today three target
4978800	4982720	and look at this wait wait it's not finished look at this
4985280	4992160	because knowing where it's better to remove your position is part of the the game knowing which level
4992160	4993280	can create your problem
4993280	5002400	it's okay jason it's okay learning is more valuable than making more money but i want to know if it's
5002400	5005440	clear if you understood everything that we did
5014080	5017040	what information is giving you the market here
5017040	5024080	the buyer set the top on the level that we saw with an absorption
5028240	5036800	speed of tape long so they will try to reload that they will try to break this level okay now
5039360	5046560	let's go on the profile framing first of all the value
5047040	5052640	that we are building so this is session one
5055200	5056960	this is the session of yesterday
5060480	5062160	and this is the session of today
5065200	5067600	the profile framing is long or short
5067600	5083040	it's long okay perfect we started with the rejection of this so it means that they tap into the high
5085280	5092240	of the previous session they rejected and we were here what i was trying to take and to capitalize
5093040	5099360	is the virgin poc test okay so i was trying to take this
5101680	5102320	to do this
5104080	5110800	in line okay this one the market did a retracement
5110800	5116080	and then decided
5118080	5124240	not to go to the bottom as a matter of fact the first level that we mark for the day you remember
5124240	5125920	this one is the bottom of the day
5128080	5135440	when we start alive please watch it i mark this level explaining why it's really important but this
5135440	5143120	buy was counter trend because at this moment sellers were still in control okay here and here but after this breakout
5146000	5152080	look at this aggression there is no doubt from here take together these three information chat
5153920	5157280	the behavior of the sellers here
5157280	5166080	okay that we saw live and they let you participate in what they were doing the behavior of the buy here
5166640	5172320	what they are telling you is the following let's remove all of this
5173920	5178640	okay and let's do like this so the profile framing is long
5178640	5189120	we are here and we expect a long okay the sellers are in control they find a level a wall
5190160	5196000	the sellers reload and they expect they to try to break this and they tried two times but then
5196000	5206160	unfortunately they broke how they broke with sellers absorbed and buyers rewarded you understand that now
5206960	5217280	the more probable scenario is this and i didn't created this based only on profile framing but i watched
5218000	5227600	the live interaction between buyers and sellers if here let's make an example here if here
5228960	5234800	we have this absorption okay of the buyers and then we have aggressive sellers aggressive sellers
5234800	5242720	okay and we break this movement okay would have been a continuation because the sellers had enough
5242720	5249840	strength to break but considering that they tried they failed they retraced they tried again you can
5249840	5258800	see their attempt here they tried guys they tried their best they failed and i was watching here maybe they
5258800	5267120	try again no broken from here there is no short opportunity that makes sense from this moment i only told you
5267120	5273600	also when it was unfolding and printing momentum trade and it will have been an amazing risk to reward
5273600	5282640	also after the test then we took the reload zero drawdown and shoot up and where is rejecting now at the final target
5287440	5294240	amazing satisfied with the sauce that you bring home today we go to the third model
5294240	5307680	this is the final target not of the day is the final target for the position okay because this is the most sensitive
5307680	5315440	level but there is no reason why they will not break this level if your approach is not to be based on
5316080	5320800	one level to the other one two three one two four one two five and i'm out but your approach is
5320800	5328720	i want to take the full movement of the session then your target will be this huge absorption at the top
5330320	5338720	this will be your target okay you know why i don't trade like this because it's really frustrating for me
5338720	5346320	when you are floating 10 20 30 000 and then you want to shoot for more and it comes back it's really
5346320	5352960	frustrating for the way i approach the market to see all this profit back to the market i prefer to make
5354160	5362800	three four ten thousand dollar of trade uh making a total of 40 000 that's making one big shot of 40 000
5362800	5370320	that after three hours i mean reverse and i see from 40 to zero this one drives me crazy i cannot accept
5370320	5376320	it is it's bad for my mental health and it's not scalable i think i don't like it
5381760	5388240	yeah but this is personal opinion this is personal opinion so the big trades guys are
5388240	5399360	60. the filter it's on 60. and you know what one time frame that i'm loving recently that is based on
5399360	5409360	range is the 80 range it's really clean look how much it's clean absorption at the bottom now you
5409360	5415120	know what is beautiful about volume every single time frame is confirming all the setup that we took
5415120	5420400	from point of view of volume absorption at the bottom buyers aggressive at the top this was our
5420400	5428560	trade they came back to test huge absorption at the bottom buyers in the body another explosion absorption
5428560	5436240	at the bottom buyers another explosion okay this one was absorption at the top sellers and we could
5436240	5441440	expect that from here we will go down that's the reason we take partial and then the buyers
5441440	5448480	absorb sellers aggressive buyers here when we have the first sign of weakness you see it it's visible
5448480	5452960	i can go on 80 range i can go on 40 range i can go on one minute is it visible
5455280	5461200	yes does this mean that we are going short for all the session no but this means that i found a wall
5461200	5469920	here there is a wall and this wall got identified to us before to not risk that the market there can do
5469920	5479280	this and reject okay if this wall gets broken where can we go we have already the level ready okay it's
5479280	5487520	this one this is the level okay so now what the market is doing if you want if you are not happy with
5487520	5496640	the trade that we took and you want to do another trade okay what can you see aggression and absorption of
5496640	5502320	the sellers no this means that if this level gets broken this one
5507280	5508880	you can have something like this
5512640	5513040	test
5513040	5523680	i mark this one two on the right wait a second so breakout
5525520	5532080	test probably on the absorbed sellers like this and then you can consider a follow-up but you need
5532080	5540720	to have this breakout because otherwise this one it's a standpoint of control of the sellers and we marked
5543040	5545200	the first one
5546800	5547040	okay
5551760	5556880	of course i can repeat let me go to the so the three main catalysts that i watch
5558080	5562160	are the following first i need an area
5565040	5566240	that i can qualify
5566240	5580080	from one profile framing so it can be the value area i the value area low or the poc okay so it
5580080	5587600	can be a sensitive area from the profile framing perspective the second reason i can do this is
5587600	5603600	based on the observation of order interaction using the trades okay so let's make an example
5605200	5613760	i have here an absorption that is so strong of the sellers for two times straight okay this is a strong
5613760	5621680	by area for me okay this is a strong by area this horizontal area even if i'm closed inside this
5621680	5628800	range this one for me it's a strong by area if i am here and i see the result with this aggression
5628800	5634800	this is a strong by area for me if i'm here and i see the absorption this is a strong by area for me
5636480	5636800	okay
5636800	5642960	so
5645840	5652240	i can use this to qualify my area and i will make you some example
5654320	5661200	if here i have a consistent absorption of aggressive by orders
5666960	5672880	on the top okay i have either the fading
5675040	5682640	reversal so you want to be a sniper and you want a system that is sustainable to be a sniper even if
5682640	5690080	your win rate will be lower you trade the fade with a stop loss above and you try to take the beginning
5690080	5698000	of the move for a huge risk to reward okay you want to be someone with high win rate like today
5699200	5708480	then you can trade the confirmed fade setup and what is the confirmed fade setup is that you wait
5710160	5717280	for the aggressive sellers to take control of the movement that you qualified so you had a distribution
5717280	5721520	okay you had control of the sellers you mark this area
5723520	5730000	and then you engage okay and then you engage and the third one
5733600	5744320	way to qualify area is using the delta profile from fixed range
5747280	5752240	what you are explaining it's happening right now from our area
5754800	5758800	this is a reload like i told you this is a reload to go by
5759760	5765920	this one this one here it's a reload this this between this area you have this absorption okay
5765920	5771200	and you have this absorption of the buyer so what can happen is the same as before
5772160	5779520	i will mark for you i will not take other trades okay because we already took amazing setup for today but
5779520	5785200	let's say that you want to trade because you want to trade okay it's the same setup as this one you see
5786400	5796320	sellers at the bottom absorbed sellers at the bottom absorbed buyers at the top absorbed buyers at the top
5796320	5804880	absorbed perfect breakout of compression phase test with aggressive sellers skyrocket to the moon
5808800	5814720	can you see it can you see it the coherence between these two setups
5816000	5821600	what's the only problem of this setup that you are really close to the wall it's not a smart setup that's
5821600	5829280	the reason i will not consider it you are so close to the wall and some of you will say yeah you are
5829280	5836320	close to the wall but if you break this wall you have the momentum and i cannot say no it's right
5836960	5842960	if you manage it's lower probability but if you manage to push this level you have an aggression that is
5842960	5850960	interesting okay you have an aggression that is interesting now going back to what i was explaining
5851920	5861040	this one is the safe setup the confirmed faith setup okay the faith setup it's having as i told you 35
5861040	5869840	to 40 percent but with a lot of risk reward okay and there is also a fourth way to qualify the area
5869840	5882720	where you can execute from that is the origin of the move using price this one i keep in my heart
5883280	5893120	from my price action era and is still working in an amazing way okay why because let's say that you
5893760	5898480	want to use you come from price action and you love price action so you get good at trading
5898480	5903920	price action so you say fabio i want my perception model but i want to execute this in a precise way
5903920	5913200	what can i do you can reason in the control area what do i mean control area i will give you an explanation
5920240	5923440	let me draw draw here and i will explain to you okay
5923440	5938000	okay okay okay now what does it mean controlled area is the study of the area that is controlling price
5938000	5942480	now let's make an example this supply
5942480	5964160	is controlling the price okay till we don't break it this demand is controlling the area till we don't break it
5964800	5975040	when can i say that this demand it's more important than this supply when this level
5977200	5978160	gets broken
5981200	5988480	when this level gets broken the supply it's meaningless so i have only this demand in control
5988480	6001520	this areas usually give you an amazing setup when you pair with order flow maybe it's an absorption
6001520	6005520	maybe it's an exhaustion okay let's make another example
6007920	6017440	this supply area it's interesting till the moment i don't break it when i break it my demand
6017440	6020960	takes control okay here
6023920	6033280	when i break this consolidation phase my demand gets control so everything that happened here in control
6033280	6042000	from the buyers momentum setup i can bring up when is that i have a flip when i have a supply here i
6042000	6047280	have a demand here and this demand gets broken so you have control of the supply
6048880	6056400	and they will continue to have control of the supply as much as the structure is telling me
6057200	6063600	that the sellers are in control okay with a personal
6063600	6074240	care to take out part of my profit on this area because i can reverse okay but with a confirmation
6074240	6080000	that the sellers are in control till i don't break them and when i break them when this demand
6082560	6090080	creates this breakout and now i'm controlled from the buyers and when i break this becomes the demand so
6090080	6099840	i can continue to search long okay is it clear guys one in chat when you have this you can say i
6099840	6106080	continue to take short in this in this behavior i continue to take long in this behavior i continue
6106080	6110640	to take long in this behavior as always you will have some stop loss but they are part of the game
6110640	6125040	part of the game what happened here what happened here guys
6129760	6135600	demanding control still a garbage area because they are closed inside this range
6135600	6145280	okay but look at this the area that i marked for you again for the fourth time today rejected amazingly
6145280	6151920	buyers i explained to you what when we break this we test they tested yes zero draw look at this guys come on
6155120	6159120	look at the control point they take when you have this pattern
6159120	6171840	i repeat for you you are long of bias okay start to notice absorb sellers buyers at the top breakout and
6171840	6174320	testing with absorption on the bottom
6181440	6187840	okay now can you understand why we are having some resistance here yes or no
6188800	6196880	remove everything watch only here i gave you the tools to understand this by yourself
6199520	6199840	okay
6204000	6207840	here it's not interesting for me all this area is not interesting but here
6208720	6215040	we have a lot of absorbed buyers this means that this level for sellers is interesting
6215040	6222000	and guess what will happen if the buyers take control also over this level
6226400	6228000	that we skyrocket here
6230560	6239280	no way around it we squeeze it
6245040	6250080	no way around it we have a lot of people who have a lot of people who have a lot of people
6250080	6252960	they what do you mean uh rick confirmation on close
6254480	6259680	the level that they closed above was this one like the setup that we saw before
6259680	6269440	this one okay absorption at the bottom buyers at the top you break and you test zero drawdown okay this
6269440	6276320	one is the same what you add you add absorption at the bottom buyers at the top test what we miss
6276320	6282720	we miss the aggressive sellers they didn't do and i think they can come back i think they can come back
6282720	6284960	print aggressive sellers and then go out let's see
6294640	6298720	it will explode up it will explode if they break this they need to break this
6300560	6303680	if they break the top for example when you want to understand
6304480	6307840	how much pressure there is you can also see the cumulative volume delta
6310960	6313520	the delta candlestick
6315280	6322720	what is this telling you they are still loading they are continuing to load they are already above the top
6324640	6330320	with the cvd they are already above the top it means that they are continuing to load you see they
6330320	6332080	broke from the cvd point of view
6335920	6342960	can you see here okay and what it's incredible it's incredible that now they have a cvd cell candle but
6342960	6349280	the candle is printing green so they are absorbing with passive liquidity all this attempt to go short
6351200	6357280	and this is interesting because it means that even if they are at the top of the range still there
6357280	6363440	are buyers absorbing absorbing absorbing seems like an accumulation you see how they start they restart
6363440	6364000	from here
6366800	6372480	and this is not common why it's not common because we are in a wall so i would expect sellers to take
6372480	6381200	control okay i will not expect that candles that have all this delta close long if this happen it means
6381200	6387120	that the buyers are putting back again passive order wall and they are pushing the auction down
6388080	6396000	okay they are pushing the auction down they are absorbing look at this horizontal level that we saw before
6396000	6419440	it is a big gamma level where we are and the one right above and this is the reason they don't manage to break it yet
6419440	6427760	okay they are not having an easy time breaking it and for the fourth time they got rejected
6429600	6430480	on the level
6430480	6446640	hey
6451280	6451440	okay
6451440	6455480	I'm not watching Gamala, it's just I am.
6457000	6459900	Is I am the guy that is texting me every day?
6461860	6463120	Is it you, I am?
6465060	6467780	I don't remember all the name, guys, sorry.
6469900	6470660	Buyers are sleeping.
6470780	6473060	Guys, but you cannot expect always action.
6473220	6474460	You need to build some patience.
6474460	6477200	It's normal that you have some consolidation.
6477200	6486680	To give the market the possibility to have trend, you need to wait for consolidation.
6507200	6510760	Just one second, guys.
6510760	6511760	Is that...
6511760	6530760	Just one second, guys.
6530760	6539360	Fabio loading.
6539700	6541280	No, no, no, I'm not loading, guys.
6541680	6542760	I'm solving...
6544220	6547580	Cache, I was trying to hide that I was loading, but it's visible.
6552380	6554040	No, I'm playing, I'm playing.
6554040	6558580	Look at this absorption.
6559640	6560740	Look at this absorption.
6568980	6571980	Rick, I feel that my trading is getting consistent.
6572200	6573720	I just want to say big thanks.
6573960	6575320	I will get to Dubai and make coffee.
6575460	6576120	Yes, let's go.
6577340	6579260	A good Italian dinner, guys.
6579820	6582760	Should we do a meetup in Dubai at the end of the year?
6584040	6585840	Should we do a meetup in Dubai?
6593220	6593740	Nice.
6595960	6597120	Let's consider it.
6597340	6602200	At the end of the last quarter, Dubai.
6602840	6603660	Look here.
6603900	6607600	What you notice, what you notice, what you notice, watch fast, fast, fast, fast, fast.
6607680	6609380	What you notice between these two candles?
6609380	6615360	Inside the area, there was so much bullish pressure that they gapped.
6615360	6623720	And what I always tell you about the gap, that is really important, the candle next, because
6623720	6629960	if the candle next rebalance the gap, now they rebalance, and close green, okay, so they
6629960	6633240	rebalance and reject, and you have a good movement.
6633700	6634980	You have a good movement up.
6635940	6636580	Violent one.
6636580	6645280	If the candle hit the gap on the downside, so it hit the gaps till the beginning of the move, then it got completely absorbed.
6646960	6648440	All with NASDAQ cap.
6650200	6650680	Okay.
6652160	6653980	How the candle is closing, guys?
6653980	6662660	The candle closed purple, and what happened?
6663340	6665520	The market pushed down.
6665620	6666200	Look at the delta.
6666440	6666800	Bam.
6667420	6673180	Now, all this aggressive sell, all this pressure, got confirmed or absorbed?
6674720	6678900	I know that it's fast at this time, but you need to notice what happens.
6678960	6679640	All this delta.
6679880	6680880	Absorption or long?
6681500	6681980	Absorbed.
6681980	6684920	I think we continue long, guys.
6686060	6687260	I think we continue long.
6692200	6693480	I marked this level.
6693560	6694580	I'm really curious to see.
6700020	6704120	They didn't yet rebalance the beginning of the level that is this one.
6705560	6709120	We don't have much level that are interesting for us, so we have...
6711980	6721200	This has a decision level from the downside, and this level for a potential upsqueeze.
6721200	6730120	We have one here, and we have all this area here.
6730780	6740280	Now, if we want to mark using the profile, we can do like this.
6740280	6744360	Oh, it went back to the level.
6744360	6745860	Wait, wait, it's too fast at all.
6746420	6747740	It went back to the level.
6748340	6749720	This is the level that we marked.
6751080	6753100	Imagine, guys, imagine now.
6753920	6758160	He print this aggressive absorption, and it goes long.
6759120	6760300	Like he did here.
6760300	6762540	Exactly like he did here.
6762640	6768460	Just for the sake of making sure that the setup is complete, because he missed the aggressive order.
6770320	6771860	We have news in five minutes.
6771980	6772380	Let's see.
6777120	6779120	With 30, you have more possibility.
6779780	6782140	With 60, you have less possibility.
6782140	6796560	It felt this level in a crazy way.
6798280	6799480	In a crazy way.
6799540	6800540	Now, I'm really curious.
6805620	6807920	Do you consider to lower the value of BT?
6807920	6811640	No, there is volume still.
6812120	6813200	77 here.
6814600	6815900	Speed of tape was so big.
6816000	6817680	I can see from the CVD.
6817800	6818580	I can imagine.
6819520	6820320	I can imagine.
6820420	6821180	Look at this movement.
6821800	6823880	But you know why they are preparing, guys?
6823960	6825740	Because there is volatility in four minutes.
6827080	6828160	What news there is?
6828220	6829060	Can you check for me?
6830540	6833240	Which news there is in a few minutes?
6837920	6842700	10-year tip auction.
6843100	6843260	Okay.
6850760	6852280	Really curious to see what they do.
6852800	6855200	They tap into the buy area that we saw.
6856840	6860000	And now, what do you notice when we are getting close to a news?
6860140	6862200	You notice how many big trades you see.
