start	end	text
3504320	3514400	speed of tape okay now we have we don't have anything no big trades and no speed of tape but soon
3514400	3522240	remember what i'm saying to you i know i know this chicken i trade the nasdaq from half my life
3522240	3535600	okay i know look look look look soon the buyers will get control and we will see this level populated
3535600	3544720	by aggressive orders they are testing they are poking they are trying to take control of the levels
3544720	3553040	imagine this as a risk you know what is a risk it's a war game where you have your tank and you
3553040	3563120	need to conquer other areas okay what they are doing now is trying testing you saw before was all
3563120	3569120	green now the sellers are loading really heavy really fast and now the buyers are responding look
3569120	3574480	you can see this in real time it's amazing okay look how they are responding they are saying no
3574480	3581760	no no no no my lovely seller you can load as much contract as you want i control the level you see
3581760	3588400	the result of the buyers you see the result of the buyers they close green even with all these sellers
3588400	3596720	and look how many sellers are loading sellers are loading so fast but what you see buyers are standing
3596720	3605600	their ground okay buyers for now are standing their ground and from where they will continue to
3605600	3609600	stand their ground till the beginning of the move the beginning of the move started here
3610720	3618720	okay so you can expect that all this speed of the sellers will be absorbed in this area now there is
3618720	3625760	no participation from aggressive orders guys i really try my best only to explain models for the first session
3625760	3629200	but then i see the market and i cannot help myself to analyze
3632080	3638000	and you see here what we are having what we are having at the moment we are having a speed of tape
3638000	3643760	controlled by sellers okay we are having a speed of tape controlled by sellers they have more pressure
3643760	3649680	than the previous moment and we have buyers that are not interactive before they were defending
3650640	3657120	now they are not interacting and look at this big orders and speed of tape oh today nasdaq is really
3657120	3664240	participating in giving you the best understanding what you see here they stepped in to defend the level
3667760	3676400	with 124 horizontal contract okay horizontal contract with a speed that was visible immediately they
3676400	3682720	printed a candle like this what did what this mean that they input this contract fast one single
3682720	3690880	order 124 contract on nasdaq guys it's a nominal value of more than 100 million
3695440	3702400	more than 100 million guys you understand who are these people that are playing this game here
3702400	3709440	and who we are watching to build our edge these are big money this is not me this is not carmine this
3709440	3714800	is not tomorrow these are people that can buy us okay with one trade
3717520	3726160	and then you see the auction is fighting they define the bottom of the range and then they define the top of
3726160	3736960	the range the auction is starting okay they have the speed they have the volume and they have the direction
3736960	3744000	yes guys thank you jason this is not a signal service please this is my years of knowledge in the chart
3744000	3754720	at your service to understand how i make money okay please don't execute use this for educational purpose
3755840	3762320	try to understand what i'm teaching you okay try to understand what i'm teaching you because the best
3762320	3767760	gift you can give to me is taking this trade by yourself it means that my time got rewarded
3767760	3777520	yes speed of tape is helping you speed of tape it's like a validation of the most important aggressive
3777520	3784400	orders okay you see what i told you we have defined the top of the range and the bottom of the range
3784400	3789840	from this level you see what they tried they say let me see if i can
3789840	3803680	okay let me see if i can and what's the reply of the sellers i think you still cannot i think you still cannot
3808400	3819280	okay now this behavior it's the potential beginning of the move of the day
3819280	3825280	breaking the value area imagine how much it's important this fight that we are watching now
3826480	3831440	this fight that you are watching and you say ah maybe i can enter one contract and i make 100
3831440	3839760	dollar is the fight that is defining how on the 20th january billions of dollars are being moved
3841360	3848320	okay billions of dollars are being moved and this level that i marked is the level that they use for
3848320	3850400	intermediate cross reference
3852560	3856080	okay intermediate cross reference
3858960	3867360	now this level here it's becoming an important level and you know what's the reaction of the market
3867360	3874560	by the moment they break an important level you have an aggression on the upside and you don't come back
3874560	3878720	you have a squeeze you have what i like to call a squeeze
3882640	3885200	okay you see how they are trying
3888720	3894080	see how they are trying they are putting after i for now expect that they print a green candle because
3894080	3899360	they are loading hard so expect that they print and expect that we start to see aggressive buyers
3899360	3905120	aggressive buyers aggressive but bam okay these sellers are not holding back
3907600	3909360	these sellers are not holding back
3909360	3923760	no no no no no no you could have enter amand also at this the the white line is the point of no return
3925120	3932080	the white line is the point of no return because when they break this level now we are in a super
3932640	3938560	sensitive level you know what's this week this week is the value area high absorption you see is that the
3938560	3948320	same level they already told us before now try to enter in the head of the market if we manage to break
3948320	3955200	this level with participation and absorption all these sellers needs to close and if all these sellers
3955200	3964560	needs to close they push the market really fast to the next station and which one is the next station
3965440	3975200	the next station on the upside that we have is this one 460 is the last station no
3975200	3986480	this is the last station if i'm not wrong yes it's this one this is the last station for me
3991520	3995360	stay with me be patient learn learn how to
3995360	4000640	get in tune with the market is telling you
4003200	4008080	you need to understand every single candle because every single candle is telling you a story
4009280	4012480	now they are telling you the most sensitive level are this and this
4013120	4018640	who won these buyers won what does it mean that probably if they come back to test we will reject again
4018640	4032160	they are not leaving the bag every time they get pushed down by sellers they recover the level
4033680	4035840	you see what you see how they behave guys
4039040	4046080	see this is the the bus the pass through level they push it down and they reload they push it down and
4046080	4052880	they reload expect to see something here really soon expect to see something here really soon
4052880	4057040	because i can see that the interaction is really aggressively really aggressively
4059680	4067840	they had a reload here they had a reload if you want to see a reload really fast without changing the
4067840	4075280	settings of your big trades we can mark this last movement with profile and see
4076080	4081600	what's the most important price level look without without anything else
4083760	4091600	clear for everyone or no guys doesn't get easier than this it doesn't get easier than this
4095920	4100880	guys have you noticed that i didn't put a delayed live
4101840	4107280	have you noticed that i'm not going live with a 20 30 second one minute delay
4114720	4115440	notice this
4117600	4118720	notice the difference
4118720	4127280	they are pushing it back again
4129680	4135440	now this level is accepted this is the last station of the sellers i think we will print really soon
4135440	4143600	a huge green candle here on the on the speed of tape on the speed of tape
4149680	4156000	they are aggressively breaking they are aggressively breaking the cash session high
4156000	4168560	guys i don't know if you understand that already from the moment i told you this is control of the buyers
4169120	4175280	mid of the candle this is already enough for the day this is already a one two three
4175280	4181680	now this is not the final target of course but just to understand that you don't need to get a sniper
4181680	4188640	look look look look what we are doing look at the sweep look at the sweep this got absorbed
4188640	4197920	this one got absorbed so the seller are actively participating above the eye okay and this is a strong
4198640	4207600	a strong information that they are not letting the buyers they control okay look at this look at this they
4207600	4211520	are not letting the buyers they control and you need to become good at reading this
4211520	4219360	now this one creates a secondary setup that is one of my favorite setup no now the framework is clear
4220000	4226720	and we have two clean point of battle the first one two three is gone but look at this we have two clean
4226720	4236240	point of battle one and two okay this is the two clean point of battle the reloading
4237200	4246320	if we manage to break this point okay we can use the profit of the first position
4247760	4262720	to shoot for another one to two no sorry way more because a lot more seems way more higher the target
4262720	4268400	so one to twelve to be honest with a break even here
4272640	4274240	but you need to wait for a breakout
4278160	4278960	this is the level
4282320	4289600	guys as always it's not financial advice it's my view of the market this is for educational purpose
4289600	4300800	you see what i told you they absorb the buyers and they go to test back here okay this setup
4301680	4307760	it's not activating if you don't break the top because it means that the sellers are in control
4307760	4312720	here now look at this level this is the first level that we saw this is still a valid setup but
4312720	4321040	now the stop loss is too long they absorbed here and they came back to the origin point now look at this
4321040	4330720	look at this level look at this level you see that the market slides through everything and the first
4330720	4342160	pose that the market had is on this level what does it mean that they have the only protection point
4343280	4352160	of the buyers okay this is the only protection point of the buyers if this one gets broken we will go
4352160	4360560	back here before breaking the top because today i'm really convinced that we will break the top okay
4361520	4362480	on the cash session
4362480	4375840	they eat the 124 contract with this 84 and one important stuff what happened in the speed of date
4377200	4378000	what you can see
4382800	4389040	seller's aggression now you understand why i say take out one two three it's enough and
4389040	4397840	reload risk this profit on the next one because when the market is mean reverting and what i explained
4397840	4405280	in the beginning that when we don't break the value area i okay this one it's an anticipation setup but
4405280	4410400	when we are inside what we do we mean revert to the top to the bottom you remember what we saw in the
4410400	4420000	beginning is it clear guys this doesn't mean doesn't mean that the bias is going short okay but this
4420000	4428880	means that probably we will tap into this law this means that we will tap into this law so we can clean the
4428880	4430480	chart and continue
4433040	4433600	this one
4435280	4438240	it's what price action traders call
4439360	4443200	the fake out this is not a fake out guys this is an absorption
4445760	4447920	this is buyers trying to take control
4448640	4454400	and get rejected do you consider level where market close and opens if we build new value but following
4454400	4459360	they open to the other side so it's better to away from the value what is the plan of the day
4459360	4464560	i don't use this darko i don't use opening and closing price i use only the cash session
4466960	4472480	how about the candle 511 with strong speed of tape big trade signal as well but then the buyers
4472960	4480960	are absorbed it's part of the game it can happen it can happen 511 it's here yeah it can but here
4480960	4490400	you see where we are where is this candle it's on the value area i so you need to understand this
4492480	4494320	let me clarify for everyone this
4498000	4507200	if you are here in the distribution okay and you have high speed of tape here and aggressive big trades
4507200	4528560	and speed of tape here you don't have a wall on the top so at least to the poc you have a huge
4528560	4536000	probability of arriving you understand the difference between the candle of 511 and the level 25 218
4536880	4538880	where i was searching for my first long
4544720	4548960	yeah it was a good short on the failed auction but i told you immediately you saw that the buyers
4548960	4555920	got absorbed this is a level where i usually take out profits but if they break this level i reload
4555920	4567280	they are taking the low as i told you now this one becomes an area let me hide this
4567280	4574080	and remove this and remove this this one becomes an area where i want to see
4578720	4582960	the last point of aggression is this one no you see why the last point of aggression because it's
4582960	4586880	the level that created the most important breakout all this breakout of this area
4586880	4594480	so i mark this and what i see where are we now guys on the fixed profile where are we now
4596160	4604400	where are we now the value area low okay and on the value area low which level are the levels
4604400	4614640	most sensitive we have the sellers getting completely absorbed here and we have the sellers getting
4614640	4623120	completely absorbed here and then what we have we have a big participation of the buyers two points here
4623120	4625200	so we have this area
4628800	4631840	that if we see some aggressive buyers can be really interesting
4632640	4641120	now i put the risk to reward as a no-brainer but consider that we don't have oh it's already reacting
4641120	4650800	really good this one also going back to the top range it's a 1 to 2.5 okay this is how it comes use
4650800	4656880	and this is the perfect example for the guy that told me fabio what's the difference between these that
4656880	4662560	here you are high in the curve here here you are in the bottom of the curve how can you check the curve
4662560	4668640	using the value area okay you see that here you are on the value area low usually the value area
4668640	4681600	low act as a really strong support let me put it larger so you can see better let's activate also the speed of tape
4684640	4691600	and the speed of tape at the moment it's not participated by buyers and not participated also by sellers
4691600	4699040	now we go through it read one
4707040	4718720	guys already one hour do you accept if i go at least on other 40 minutes or you are busy guys okay
4718720	4723360	because i want really to see this cash session with you
4725680	4730560	now as you can see they are going back to this level this horizontal level is the value area low
4730560	4736320	and what you notice you notice that they are stacking by order at the bottom you notice that
4736320	4740880	every time they tap into the value area low they stack by order
4740880	4748480	stack by order here okay and you can see also from the momentum they are building the buyers are
4748480	4755760	really aggressive really really aggressive and now what you can see is that it's building a wall
4755760	4761520	an intermediate wall here and if they want to break it they need to show a little bit of aggression
4761520	4764560	from the big orders or from the speed of tape
4769600	4775120	yes yes yes tall friends the value area low consider the value area low like
4776000	4782240	a road okay a direction of the road if you break from the bottom you go south if you break from the
4782240	4788240	more the north you go long look at these amazing trades that we saw guys this is already one to one
4788240	4795280	now when you see something like this and you already break the level considering that we already saw a
4795280	4802240	one two three you can put your stop loss to zero okay look how much aggression we we are seeing on
4802240	4810800	this market i hope guys it's not too complicated is it uh is it clear everything i'm explaining look look
4810800	4817360	look what an explanation look what an example we had you you see now where institutions like to
4817360	4821600	load their order you see from which level they like to load their order
4824240	4829360	this is another one to 2.5 if it goes and they tell you something this is not even
4830320	4836880	the final target because as i explained to you this can become a 1 to 15
4836880	4844960	and it's still valid guys okay but you can have two approach either you say look i already have
4844960	4850800	3r for the day i take other two out i close 5r per day it's amazing for me or you can say
4852160	4857040	the market is choppy it goes up it goes down i don't like it i want to
4858720	4864880	i want to shoot for one good trade of 1 to 20 and make the profit of the week this is another approach
4866880	4874320	one good trade of the day it's done okay okay you see that these aggressive buyers are stacked at
4874320	4881840	the top here and these aggressive sellers are pushing back from the top against them
4882800	4889520	now when you reach the the base that is this one the base is the level where you finish the battle so
4889520	4895680	you you understand if these sellers that are participating here are winning or they are losing
4897840	4904080	okay now you understand you saw me also when i did the session of 50k that every time i'm in profit
4904080	4911200	5 000 10 000 i remove this out of the market now imagine if this instead of going break even you
4911200	4918880	have still your position in the market you are always in time to reload you see you are always in time
4918880	4927600	to reload if it breaks back above 63 okay you can still take another position but why leaving floating
4927600	4937840	profit on the market just break even just break even red one this one is not a move that is giving me
4937840	4946000	and now i want to go back we started the session explaining the behavior of the market when it's inside
4946000	4952400	the cash session uh value area i and value area low and the behavior when it's outside this behavior
4952400	4953760	here what is guys
4959360	4967920	this is balance okay when can we expect momentum when you break this level this mean reversion that's the
4967920	4976160	reason you need to be fast either you take a one to two okay and say okay where is the poc where is the
4976160	4984000	poc guys the poc is here okay perfect you take profit here or you are watching only this distribution
4984000	4990720	okay where is the poc a little bit above one to two it's okay i take out but i want to show you something
4990720	4997520	now break even or not break even you see how the price feels let me remove this you see how the
4997520	5005760	price fills our area is it clear for you why this is the best logic of identifying levels
5007280	5013040	look at this battle look at this battle aggressive buyers against aggressive sellers
5013040	5021040	this they decide on this level they decide on this level they decide if they break the value area low
5022720	5026640	this is the exact level where they decide if they break the value area low and we go down
5028160	5032000	because the buyers are tempted to save the price but they failed
5033920	5036720	okay and you remember that we marked all this area no
5036720	5045760	and this is the area where you want to understand the battle this one is one minute yeah you can use
5045760	5058400	also the range you can use also the range can you comment this for me 60 and 65 65 at the bottom of the
5058400	5063520	candle 60 in the body of the candle the candle is closing cell you see how much they are fighting
5063520	5073440	they are deciding it's a decisional point they are low in the curve and not only they are low in the curve
5074560	5087200	they are also in a situation where the market in this case here it's overextended on the downside
5087200	5091600	see the sellers
5097280	5107120	this one it's a moment where you can wait for a clean win of the battle who won this battle guys
5107120	5111120	who won this battle who won this battle who won this battle here
5111120	5122560	so let's say that you took one break even and three are okay is this a one to two that you can try
5123360	5130480	or no of course yes you are low in the curve you have a tight stop loss you have a potential risk to
5130480	5136800	reward of one to 2.6 and you have a really fast break even point why a really fast break even point
5136800	5144560	because if this area gets broken you can go risk free as fast as sorry for the terms guys
5146960	5148720	that's the reason i didn't put delay
5150800	5155520	because i want to show you the prediction ability in real time
5155520	5165840	look at this
5165840	5170800	amazing eh
5172160	5178080	who won this battle buyers again okay what i'm risking 1000 floating 2000 already risk free
5178080	5185200	you understand the peace of the mind of trading like this
5189920	5196240	look at this movement look how much the price it's aggressive when you get the right areas
5196240	5204480	look at people executing there making money
5208240	5210880	what an amazing session together guys i love to do this
5212560	5219520	i love to do this you are covered but look how much space the market covered in one single candle
5219520	5225360	someone john maria saying got it too
5229760	5233600	got it too you are out you are out
5235920	5241440	i cannot see properly but i think it took it oh no no no no it missed one tick
5241440	5245600	bam you are out
5247760	5251600	5.5 r for the day and one break even
5255920	5265040	look at this probably we took with that one candle stop loss the big move of the day imagine now
5265040	5274480	if it squeeze imagine now if it squeeze and this is how i make session of 50 000 risking 2 000 guys
5275440	5281760	because from here if i load 2 000 risk and i shoot for this high
5283680	5287280	it's more than 1 to 10 and if i shoot for
5287280	5289440	this
5293040	5297040	this is a 1 to 20 so it's risking 2500 to make 50.
5300160	5306560	look at this look at look at the people making money look at look at this small bastard already
5306560	5311920	you need to learn you don't need to make money on my shoulders look at the equity line in chat
5311920	5316960	ah
5321520	5326880	no no but i'm happy for you guys i'm happy that you are understanding properly the move is not finished
5327680	5328720	the move is not finished
5334080	5335200	the move is not finished
5335200	5344160	the move is not finished guys they accepted they are reloading this contract
5348560	5349680	the move is not finished
5351920	5358000	we are back to the cash session high i think we will need to rebalance a little bit of this movement
5359040	5361200	but i think in the next
5361200	5369440	three to four minutes we can go back to the top of the range and we if we manage to break we have an
5369440	5370000	amazing move
5374480	5379440	fabio the two trades i took were before you show them on the charts i took them after
5379440	5385040	understanding the level you talked about don't worry roy i will not ask for my shares of the profit
5385760	5388480	you can say it it's not a problem
5392080	5394400	it's not a problem you see what i'm telling you they are
5395520	5400960	they are balancing into all these inefficient all these inefficient price action okay
5402320	5406800	and they have these aggressive buyers that probably are trying to hold the price up let me
5406800	5411760	see the speed of tape speed of tape is loading a little bit on the downside
5415280	5419360	and then you you can use the for the profile because we have the area look how much we were
5419360	5425200	precise in the identification of the area and then we have the most important aggressive buy
5425200	5430480	level that is there and one small buy level that it's here but this is the most important one
5430480	5436160	i think this is the reloading level i don't see anything more important than this on the price chart
5436160	5440240	so this attempt to break got rejected
5445360	5453600	25 355 it's here to go long again you know that uh you are right you know that you are right that
5453600	5461520	this level is nothing bad this is a nice level this is a nice level and you are already 5.5 r so you
5461520	5467120	can just risk one hour but you need to check how the price interact when it arrives here for now
5468480	5475920	for now i can see that these aggressive buyers are interested you see they rejected already two times
5475920	5482960	i want to see if also this candle get rejected we have a micro squeeze on the way up so we have one
5482960	5486640	candle that recover recover all these movements and we work in
5489120	5496320	steps so they shoot another long candle here with a weak rejection and the next one break everything
5499280	5502480	you see it's the third rejection here let me mark the level
5504720	5506880	the horizontal level on the rejection
5506880	5514320	you see you see you see their game what they are doing it's like if they don't want to go below
5514320	5515360	this aggression point
5519280	5526560	look now look now how they will try to poke this level with a with a buy and a weak candle
5526560	5535920	look at this micro gap
5539920	5541520	this micro gap it's important
5543600	5549040	this is a level that if the candle close below this gap it can break this but if it recover we go up
5549040	5556480	they want to test this level and the first time that they test this level as i told you you will see
5556480	5559920	a week because there are a lot of pending orders here limit
5563520	5570560	micro gap up look at the first out touch look at the first touch look at the first touch look at the
5570560	5573680	first touch here one two
5573680	5584000	they cannot even reach it one look at this touch okay you see how look at how the limit order look
5584000	5591040	look look look look look look this is live guys it's not recording it's not back test okay as i told
5591040	5595600	you they will insist on this level two or three times before breaking with a squeeze
5597760	5603040	this is a really consistent pattern of nasdaq they are loading they are loading they are loading we
5603040	5610560	need a little bit of speed of tape that we don't have we don't have look at the level look at the
5610560	5611520	precision of the level
5617280	5623120	look at the precision of the level 25 406 not even one tick of drawdown
5624960	5628320	no speed of tape of the buyers the movement failed
5628320	5641120	and back to the other range now they are reloading now they are reloading and this time when they
5641120	5644640	reach this level they will break really aggressively they will not give you weak
5645200	5648640	anymore they will break aggressively and they will try to poke the next one
5648640	5658240	range chart when the market is really choppy
5661520	5664800	range chart when the market is choppy
5667920	5668800	closed in a range
5671520	5675920	you see that they didn't manage to reach it when they will reach again they will break
5679120	5683680	another confirmation of the absorption but in all this area i don't see aggressive buyers or
5683680	5690320	aggressive sellers they are just loading this is like what i was telling you now now they rejected
5690320	5696080	again okay look what happens when they touch they don't need to when they touch again this level
5696080	5705520	past bank 25 413 yes
5708400	5714080	if we use delta volume charts it's easy to see absorption i prefer like this i prefer look at this
5714080	5720400	reload on this level look at the value of this area look at the value of this area they didn't reach
5720400	5735040	it's like imagine a cascade of orders imagine a cascade of orders
5738160	5739680	imagine a cascade of orders
5739680	5747680	they failed again they didn't reach the level and the buyers from this horizontal area are still
5747680	5750640	protecting they are still protecting
5750640	5765120	one second guys i cannot watch the q and a and chart it's real time i don't have seconds more
5765120	5766080	than you it's real time
5766080	5777600	look at this level 25 406.75 watch this level closely you need to understand market micromechanics
5777600	5784400	likes me in this year 2026 and you will see that what you paid for the service is peanuts
5789600	5792800	still not managing to reach here we are really close
5796080	5806080	speed of tape almost loading the candle it's interesting what i told you watch the recording
5806080	5811600	there if you have time they will reject they will try the first time it will print up weak
5811600	5814000	we will reject the second one will be an amazing move
5816560	5821520	roy service already paid for itself with this session but you don't need to to go heavy
5821520	5826560	no i don't have gamma exposure now i'm just going with order flow
5828560	5830320	this is part of hyper scalping dark
5838640	5843360	we are almost there we are almost there they are building a ceiling here
5843360	5851680	they are building a ceiling and this is exactly what they do before giving an explosive move
5852560	5856400	this is exactly what they do before giving an explosive move because here
5856400	5860000	you have absorption absorption absorption absorption of the buyers
5860000	5862320	till the moment the limit order cannot keep
5864000	5867440	okay and you have but we need to touch this level to do this
5867440	5874560	we need to touch this level to have a move that it's worth they they went back to the low of the range
5876960	5880480	look at cbd you can but it's not necessary guys
5881680	5886080	no i don't have deep dom aside i only have the charts that you are watching and your charts
5886080	5897360	i'm sharing you the only chart that i'm using i'm focused here i'm watching big orders rejection level
5898000	5904640	and range of the day i'm only watching this they try to break the law
5904640	5918640	let's see if they go back to the level that the guy was saying 355 the beginning of the move the inefficient
5927920	5933600	now you see the difference between here and here here it's empty no speed of tape not only from
5933600	5936240	the buyers but also from the sellers there is no speed of tape
5942800	5953360	no not today it's possible that we do charting now and the last model we cover on thursday
5954960	5958720	it's possible then we go to the q and a rodan
5958720	5968800	it depends guys it's not hard because if you see here the origin of the movement is this they are
5968800	5975200	going to rebalance they this squeeze was the same one that you would have if they break this top so
5975200	5983280	they squeeze the low okay but the last movement that created a breakout is this acceptance okay so
5983280	5988320	now i want to see on this horizontal level what sellers are doing remember that we have all this
5988320	5996560	area that before gave us an amazing one to 2.5 and it's possible that we have another opportunity to
5996560	6006160	make another one to 2.5 risking one hour okay so in worst case scenario we close at 4.5 r in the best
6006160	6016160	case scenario we go at seven eight leonardo it's already in ah you took a short okay you took a short
6016160	6024560	from the movement you took a shot from the distribution and the absorption but here in the curve
6025280	6031360	i cannot give you advice but i would consider by taking a little bit of profit because this level already
6031360	6047360	proved itself we are reaching it yes how speed is related to volume and order you see how this level
6047360	6056000	it's important this is the previous candle that we saw you see how much this one it's important
6056000	6070960	let me remove this horizontal level and here you have again another potential execution this is another
6070960	6079920	potential execution it's another one to two now it can go also also above it can go one to two point five
6079920	6088320	this is another execution where you risk only a small part of the profit one hour
6089360	6095920	why it's interesting this one because we saw that when the market gets low in the curve we have
6095920	6104560	really strong rejection so we have all this area where we can cover ourselves behind and this is amazing
6104560	6112720	balance market balance market but you need to be quick yeah in balance market guys usually what they
6112720	6120000	do is supporting the low and selling the top so you need to be pretty fast but the good point about
6120000	6126960	balance market is that if you are smart in positioning and fast you can you can close the day at three
6126960	6133840	four five r also sometimes at seven eight r without too much effort you don't need to take the big move
6134880	6141680	you can take all one to 2.5 one to three one to four but a lot of them and only risking the profit
6143680	6150800	for example if we lose this trade we stop for the day because the market is not giving us
6150800	6156240	any explosion so we only can use the mean reverting model that already gave us enough profit
6158000	6164000	but we need a little bit of diversification no so when you go back here if you go back here
6164880	6171760	and the buyers take back control you can already go to break even on this position so you understand that
6172480	6178720	your risk it's time limited and that's the importance of being precise
6178720	6181840	that's the importance of being precise
6185120	6191280	if they break this candle from the bottom i would already like to be out so already is free you are
6191280	6198240	still 5.5 r in profit with the potential to make a one to two point five additional but you put the
6198240	6205680	risk out of the market in not even three minutes if it rejects and goes down you can try again this is
6205680	6214800	why you need speed am i clear guys true in chat you see all this rejection this is risky but you are
6214800	6220880	already out of the risk of the market you are not risking you are not participating in the risk
6220880	6232320	okay it would have taken money from us here but being fast and covering ourselves in precise area zero risk
6232320	6241040	okay yeah the move is weak now we are getting choppy market is getting a little bit choppy
6241040	6246400	but still it can pay us really good
6249440	6253360	so we took another break even we didn't took a single stop loss for the day
6254080	6258240	only break even and take profit why because we are fast
6261840	6264480	now when they break this level if they break this level
6267040	6268560	after tapping into
6270960	6276240	this one you have a big upside potential you have a smaller stop loss
6276240	6286720	because you have your stop loss below here if we have an aggression of the sellers with rejection and
6286720	6293680	aggression of the buyers okay you have a profit potential this level i don't want to put target
6293680	6297440	here because i know that we will squeeze up so here
6297440	6308320	with a really defined and small total risk here we go let's see if it close above
6310480	6313920	i would like to see a little bit of participation but i need to lower
6314960	6318320	the setting because the session is really choppy for the day
6321440	6323600	not not lunch break sleep break
6327440	6338240	this is a sleep break for the asset
6342960	6350080	okay we have at 40. you see what we can have here we have an interesting candle we can wait
6350080	6358640	to clean all this consolidation and then we drop our risk to reward tool you see how much it's
6358640	6366800	important waiting for speed of day big trades nothing there is nothing now they are going back to this level
6370000	6372080	you need to be patient here
6372080	6378480	you took break even lenardo you took a long
6381200	6383280	yeah i refer to vivo app legato
6385200	6391680	guys please use your first and second name so i can memorize the name and recognize the best trader
6391680	6397360	and the people that are inside the group don't use like names of cartoon or stuff because it gets
6397360	6402880	really difficult for me to remember the best traders the one that participate the most and i want really
6402880	6404480	to put you into the battlefield
6412800	6415680	yeah put put from the settings you can change your name
6416320	6421360	do it after i like this for longs because of cvd what is cvd saying
6421360	6441600	hey they are absorbing all this movement of the sellers got absorbed nice
6444000	6444640	really nice
6444640	6453360	it's not changing our viewer i still think we need to go back in this area
6463840	6470640	look at this two aggressive buyers that never got tested for the session these are the two most
6470640	6473840	important buy area for the day for this two
6480320	6481040	see what they do
6483360	6484880	this is the mean reverting model
6488320	6492960	we are still mean reverting guys but what i'm demonstrating to you is that you can make money
6492960	6501520	also mean reverting market
6504160	6506960	look we tap into what
6508400	6513280	60 contract that moved the price up before we have another opportunity
6515360	6520880	when you break this candle i'm waiting to load when i load the risk to reward tool it's an opportunity
6522960	6534960	i'm waiting to load the price up later we go later we go on the rating
6534960	6547120	this is one potential setup
6555920	6557200	it's an amazing one two three
6557200	6563040	it's an amazing one two three why because the price gave me
6566000	6570640	the confirmation that the sellers are not participating low in the curve so it's really
6570640	6577280	difficult for them to break this level at least for what they are saying now we are in profit 5.5 r
6577280	6583040	so losing one r will bring us at 4.5 so we can try an additional trade low in the curve
6583040	6589200	the buyers are having a micro gap i don't know if you see but they are having some micro gaps that are
6589200	6595440	potential point for accumulation and also if we break this level we will stop for the day
6595440	6602640	because the market is completing consolidation but still 4.5 r it's amazing if we manage to go up we
6602640	6612160	add to the 5.5 r 3 r so we go to 8.5 r that in a consolidation day it's a triple a session it's
6612160	6617840	10 out of 10 session and i will be super happy to share this session with you let's see how it goes
6626000	6630080	guys it's impossible for me to follow the market and reply to the chat wait one second
6631120	6634320	when i tell you ask me question you ask me question
6634320	6642560	look how sellers are aggressively trying to push the auction down but i don't see anything here
6643920	6649360	i don't see anything this is the huge fight see this is a huge fight between buyers and sellers
6655040	6656400	this is a huge fight
6656400	6665520	we are low in the curve so you can see buyers always protecting their position standing their ground
6669760	6672720	all right i forgot potential break-even point
6673280	6678560	or yes the the yellow line that you see the origin of the selling move is a potential risk-free point
6678560	6691120	you cannot see picture on live stream you cannot see my chart guys is it visible for everyone my chart
6692720	6693120	or no
6695680	6701360	okay so it's a bug only for you let me remove speed of tape so i can see the chart bigger maybe this is
6701360	6711600	the problem what the happened i don't have there but but you still can see where is the the stop loss
6715200	6723840	it's this red line i don't know why it disappeared but anyway maybe because it's smaller can make it oh
6723840	6724400	here it goes
6726720	6731840	you see that the sellers are really trying to push aggressively and the same participants that are
6731840	6736800	protecting here are the one that caught absorbed it before is them okay
6738480	6745040	it's not smooth as smooth as the other setup that we saw but this is a setup that can be interesting
6745040	6752240	why because either it goes to stop loss but if you start to load up we can see a fast move up that
6752240	6757920	recover all these cell moves and start to shoot up really fast to the target this is something that
6757920	6761040	you see usually when they attack the value area low
6765040	6771120	nice zone uh andrea says yeah it's a nice area it's a nice area the condition of the market
6771120	6778800	today is not the best it's a little bit choppy but it's it's still an amazing session guys 4.5 r
6778800	6782080	i will sign with my blood to make this return every day
6783840	6788880	hmm oh first absorption of the area
6792800	6797920	these aggressive sellers got absorbed and these aggressive sellers send us to stop loss this is the
6797920	6804400	first stop loss for the day we are a 4.5 bar now what we can do because you see what happened
6804400	6807440	what is this information guys this one
6810160	6818960	what is this information look at this this rejection can be taken if this candle close green
6820320	6832800	okay and we are still 3.5 and this can pay us at 2.78 okay 2.8 so we go from 4.5 to 7.5
6834960	6841280	of course remember what i told you the candle needs to close green now the effort is not being rewarded
6841280	6848160	but what you can see a huge absorption of the sellers from the buyers
6850080	6856320	so this is amazing now you are into now you are in the setup and this one i also want to tell you
6856320	6866400	something it's a shoot that you can try for the 5r this is one shot that you could try for the 5r
6866400	6876000	everyone longing everyone but use only the profit of the previous because this one is not triple a
6876000	6877840	the market is choppy super choppy
6880400	6882240	i don't see if he took us out
6885680	6894400	i think yes
6896400	6899040	let's see how it goes
6907680	6911920	aren't you expecting price to target the equal low liquidity before moving to the upside
6911920	6918560	i don't use the equal low liquidity i use absorption yeah there is a huge seller absorption these have
6918560	6927360	the potential to go up now on this one the area is this and it didn't touch the low of the area 25
6927360	6933360	1332 but if you want to be a little bit more conservative you can also use this area
6934800	6939600	but the risk to reward then it's not one to five it depends on your preference
6939600	6945600	i like this gap this gap is usually catalyst
6947600	6953120	so what happens that if the candle close green inside the gap so it tap into and reject it's
6953120	6962560	usually a catalyst candle so it's an explosion up candle buyer standing strong but not so strong guys
6962560	6980320	uh the area is getting weaker and absorption might be it it's possible it's possible but still this
