start	end	text
3481760	3497040	the speed of tape let's go on the speed of tape now
3498640	3526640	guys but what i need to tell you
3529200	3529760	look at this
3533200	3538000	you see that the sellers are still trying now if we go on the cvd i think they are absorbing
3538000	3538720	on the way up
3542000	3547680	okay you see that they also absorb the previous one so all this execution got absorbed by buyers
3547680	3553040	this is a reload sellers on the delta they are trying to absorb and buyers absorbing the move
3553040	3556160	it means that as soon as they get aggressive you see
3556160	3569120	it means that as soon as they get aggressive you see that this is the most difficult level to break
3571360	3572080	once it's done
3572080	3577920	they should they should
3581440	3583360	anyway this will be the atp yeah the
3585840	3591120	so from the level of the test or from let's make also worst level okay
3591120	3598160	this one i didn't execute it but let's make this candle that close with absorption
3598960	3601680	it's another 3.5 look at people making money
3601680	3603600	this guy made three thousand
3606320	3614880	guys there is one person of the group that had the courage to watch everything after he paid peanuts
3615760	3631440	and saying that the product is useless asking for refund one out of all the people one
3631440	3643840	it was ict
3646000	3650880	probably what an amazing banger guys if also this one goes
3651920	3658720	another amazing session now there is someone that executed all the setup that we saw in life that can
3658720	3664880	consider the count of risk to reward total are multiple i think we are well above 15
3666080	3666960	in three sessions
3669280	3671840	ah of course
3673840	3676720	i don't know if you saw but here there is also our favorite gap
3676720	3693600	i explained before sergio because it's a round number is the 26 100 and they are really powerful
3693600	3701120	the 26 100 the 26 200 the 26 300 the round levels hold a lot of power on the nasdaq
3701120	3707040	they hold a lot of power because it's where options are located
3709760	3714800	look at this look at this they are pushing and buyers are absorbing at the top we continue
3715360	3719840	we continue the auction this one is a little bit stupid target because it's really close
3721120	3726320	but anyway they are pushing aggressively at the top so there is a lot of interaction of the sellers
3726320	3730560	but the candle you you see that buyers are absorbing this movement they want to continue
3731840	3737600	now even if they retrace to reload still this is an information from order flow that is telling me
3738320	3744880	they are aggressive on the sell side while we are at the top range and the buyers are happily
3745600	3751120	absorbing all disorder guys you cannot see this from price action it's not visible from transaction
3751120	3774480	you cannot see if they go back here it's a reload level there is also a micro gap but it's really
3774480	3780080	difficult that they go here because you see as as soon as they try to go down i think the speed of
3780080	3787920	tape of tape of the buyers it's going to present really soon see if i can see
3794560	3798800	okay one second watching you read this live is priceless
3803280	3806000	you only cannot see it's not moving so fast the price no it's
3806720	3812560	you see it's not present the aggression of the buyers it's not here on the speed of tape probably
3812560	3820080	with this candle and also buyers at the top a good up and we go and we finish the session
3823760	3830000	yes exactly steven we high on the curve but this the buy pressure is visible
3830000	3838560	look at the people making money guys are you interested in what i say or you want to only
3838560	3841680	want to make money roy i'm happy for you that you are printing
3841680	3856400	and now fabio my head is full of so much value amazing guys
3856400	3865360	guys guys i want to do something
3868000	3870240	i want to select the best
3870240	3880640	best 20 10 to 20 traders i already have five please if you are already profitable stable you
3880640	3888000	are valuable to the community okay so text me inside the platform how it is going during your
3888000	3892960	journey from how much time you are consistent because you will be part of the battlefield that
3892960	3898560	i will open this week what is the battlefield a chat with the best traders around okay using my
3898560	3904480	method so you all use the same execution method and i will be present also when i have time i will
3904480	3910480	correct analysis i will help you and you have also the help of the community my goal here is
3910480	3919040	to build the best professional community in the space okay this is my goal to have the best professional
3919040	3928240	around and i really hope that people are willing to protect the value not reselling the information
3928240	3933840	pretending that it's their information because this will be really cheap from your side but that you
3933840	3940160	really contribute to give back to the community that gave you value okay now why you you see why i
3940160	3947280	mark the 26 100 you can see how much resistance we have when we go really close to the round numbers
3950880	3960960	this is a wall this is a wall
3970160	3992000	there are 101 111 contracts on 26 100 seeing from i know
3992000	4000240	but i know because i trade this asset from years guys you know what's the best advice i can give you
4000800	4009840	don't execute on three four assets trust me get good with one asset one can pay your bills can pay your
4009840	4017840	lifestyle one asset one i choose nasdaq because it's the love of my life and it's easy for me to
4017840	4026160	understand if you want to execute my method i can say that nasdaq is the best if you want to implement
4026160	4031520	what i teach you on other asset look at this gap look at this gap is in intra gap inside here this is
4031520	4044400	the reload phase if they close bullish here they shoot to 100. see this small gap on the white level
4045360	4051360	they are aggressively now they have a wall and they they are being absorbed here but they are still
4051360	4057600	pushing on the aggression side the buyers still it's dry from speed of tape so they are not loading
4057600	4064880	heavy contract fast let's see how they behave what is the meaning of this gap it's when you have a
4065440	4071200	big aggression now the speed of tape is saying to you they are not fast in getting aggressive but they
4071200	4075520	have a big aggression so usually usually this level you see they weak down they close and then
4075520	4080720	they continue this is what you usually see specifically if the candle close in the same
4080720	4086400	direction of the gap so you have a up gap with a green candle and then you you continue you see
4086400	4095200	another gap here you see it so now they rebalance you see what they shoot they are being absorbed here
4095200	4101120	because it's full of limit order there is a wall they had another gap here you cannot see if we close
4101120	4108320	close green they shoot another up move okay it's important the full close of the minutes or if
4108320	4113680	they get absorbed it's important the closure of the candle you go down okay let's see how it close
4113680	4124640	can you call them restriction what do you mean yeah the speed of tape is almost how fast or there are
4124640	4144080	being inputs you see that the previous gap it's holding the second gap up
4144080	4150320	and now they had a gap down here now they had a small gap down
4154400	4157040	small gap down there is a lot of fight on these levels
4158560	4163680	a lot a lot of fight look at people in the chat showing the zero drawdown entry and the exit at the
4163680	4170240	top beautiful crazy value brother was 3000 up before this session what i've learned from watching
4170240	4180720	the video you already paid three times for the value i've been applying your trend following model
4180720	4187440	to the brazilian index futures markets working really well i made 1000 in a day and 755 in a shop
4189520	4198320	look here look here you see on which level they are aggressive on the 26 100 they heated up all the
4198320	4200080	limit orders and now
4210400	4213680	yeah yeah it's pretty predictable when you understand what they are doing
4215920	4222000	guys there is some i always want to do something if there is someone from india i think my model can
4222000	4231840	be a money printer on the nifty because the nifty is really directional okay it's really directional so
4232400	4239040	i think on the nifty if there is any indian here you have an opportunity to use one of the best method
4239040	4244400	of order for that is the one that i explained on a really directional asset i think you can make even more
4244400	4253920	money than nasdaq i need to find the time to make a deep test on that one look at this absorption they
4253920	4262640	reload and absorbed reload and absorbed on this level exactly on the gap beautiful
4262640	4278560	still some sellers are absorbing but when they give up you continue the squeeze
4278560	4293520	of course fabio if we are mediocre now but someday in practice and experience we became great and
4293520	4299840	profitable can we join the battlefield of course guys i'm only choosing people that are at the level
4299840	4306480	that can help others and it's not to keep someone out it's to make sure that the information you get
4306480	4312800	are valuable it's like if i act as a filter okay because i want to give you people that already
4312800	4317280	made it that already are making one thousand two thousand three thousand per day they can help you
4318080	4325920	it's additional value this was not planned to be in the in the pack okay and i think i i saw look
4325920	4333200	at this guys look at this look at this reload on the on the gap now i know how much this is valuable
4333200	4339360	and i know how much money i made trading okay i showed this live they saw they see me some session
4339360	4345680	trust me when i created the pricing okay and i had a talk with the team and i say let's make one thousand
4345680	4354320	for till the end of last quarter they say to me i was crazy i can make 10 times more 50 000 more in
4354320	4360640	one session it's a ticket that is really low but i made this for one reason because if i managed to make
4360640	4371440	people profitable okay they will be able later to sustain okay if i go more high ticket and i can
4371440	4378240	make a small group of killers a small group of killers trader okay but in the beginning i wanted
4378240	4384960	everyone to be able to join okay with a ticket that it's okay for everyone let's be honest one thousand
4384960	4390400	dollars it's okay for everyone okay see the sellers are willing to absorb at the top
4395280	4403920	so the profile framing was long the profile framing was long and look at the 26 100 they break it
4404480	4414880	with a lot of aggression okay and they are reloading on it they are reloading okay now for today
4414880	4422240	we already close with a huge risk to reward okay huge we took two one break even and two amazing long
4424480	4429280	thanks fabio managed to pass my first only prop account in december now this month i'm already over
4429280	4439280	10 percent in profits also charles today 1 000 in profits i i know how much the model is valuable but i
4439280	4446320	will not think that after one week you have these results to be honest to be honest there is john maria
4446320	4456800	it's over 20 20 20 in profit 1000 on friday i will not think that the learning curve is so fast
4457440	4464800	and i have only another proof from this that live charting and seeing how i manage position and
4464800	4470800	everything that there is inside here it's more valuable than courses there is no way around it
4472880	4476640	this is the best way to learn is the best way
4478880	4483600	sellers are getting aggressive at the top but the buyers are like where do you think you are going
4485200	4490880	where do you think you are going here and it's crazy to see that the auction is dry like the speed of
4490880	4499760	tape is dead they are deciding what to do but we have interesting absorption you know what i'm
4499760	4509680	considering to use only the profit of today i'm considering a little bit to take a potential squeeze you know
4509680	4515520	i'm taking this into consideration
4518240	4519600	it's a really small stop loss
4532480	4536720	look at the level that we mark now if they break this level they want to go down
4536720	4541040	so the the potential momentum separate setup it's invalidated they want to retrace
4543040	4545360	i want to see the close of this candle what they do
4547360	4556000	because the you see how they managed to protect and see if the speed of tape is so huge long aggression
4560480	4562000	no speed of tape is stable
4566720	4582480	they protected at this level nine risk to reward on the day using us amazing guys it's crazy really crazy
4586480	4594640	crazy look at this guy alex and richard all take profit on the way up text me guys there is the chat text me
4594640	4603200	i put you as uh admin of the chat battlefield one for sure will be luca one will be me and then i i'm
4603200	4611280	searching for other eight people that can help other members of the chat this is nice
4614000	4614720	i'm inside
4614720	4627520	super small risk seven hundred dollars but if we manage to clean this level up
4633200	4634320	is to 115
4644720	4651360	also keeping it's not a bad idea so we are filled we are only risking 1000
4652000	4653280	we have super small risk
4654880	4659520	if they break this level doesn't make sense to continue to search for lungs because they want to go down
4662720	4666640	i will not put a take profit because if they do a squeeze they can pay out really good
4666640	4679360	you know what i like i like this absorption i like this absorption a lot i like this absorption a lot
4680560	4684480	if we manage to break this big i go immediately risk free
4684480	4690560	and we see what they do they add an aggression with a gap down
4695840	4696720	back to the level
4698720	4700560	let's see if this is the time that they break
4702080	4708400	what do you mean the pdf on the speed of tape it's not pdf it's an indicator
4708400	4712480	but the buyers are trying
4722000	4725840	look at the chat winning trades 81 percent
4727280	4732320	yeah there is a macro a micro gap on the downside this is not a good sign for my long trade
4732320	4735520	but still i'm in the action because my stop loss is
4735520	4742800	it's really irrelevant and i like this i like this absorption you see i managed to get the perfect
4742800	4749280	level for the long but now the buyers are getting absorbed now the sellers are strong the buyers attempt
4749840	4763280	but they are getting absorbed okay if they manage to clean this level we have a nice movement
4765520	4772720	back to the absorption level you see this dance
4774960	4779040	this is a dance and you need to learn how to do it
4783600	4786640	we are risking 0.5 r on this one not even one r
4787760	4793600	and they took us out on this one they took now now you know what it will be funny if they took us out and
4793600	4803520	now it's part of the game huh let's see how they behave anyway 81 is crazy if you are doing one to
4803520	4807600	one i can understand but if you are doing one two two one two three with 81 percent
4808480	4816160	it's crazy number arsenal oh they flip the auction you see look at this look at an ass look at the chat
4816160	4824400	an ass execution that he took this cue okay this is incredible send me in the chat because i put in the
4825120	4831520	in the battlefield preparation chat look at what anas published look at the profit average profit that
4831520	4841360	he make and the average stop loss this is incredible incredible
4845600	4851280	you see what they did in the breakout they managed to create another gap i don't know if it's visible
4851280	4858560	from the chat but they made a really visible gap what does it mean that the selling pressure on this
4858560	4868000	way it's so strong that they gap down okay so now the sellers you see this attempt i managed to take
4868000	4875040	the attempt to to break but it was not enough to go outside the auction okay what does it mean that
4875040	4883840	we go with a high probability to rebalance this area it is strange that the speed of tape is not
4883840	4894400	participating in this movement guys but it's me it's a bug or also you have zero participation in the
4894400	4903520	speed of tape here okay i was thinking it's a bug because they are getting really dry so the the
4903520	4910960	volatility surge it's finished some amazing trade we managed also to try to do the momentum squeeze
4911760	4920080	with 0.5 r so we have two one two three risk to reward six r minus 0.5 we have we are at four 5.5 r
4921200	4930960	amazing and i'm not even considering this one okay i'm considering the first two lungs and what we are
4930960	4940160	watching now is absorption one reload of the sellers and this absorption here is significant and we go back to
4940160	4945600	the first aggression level now i will not advise that you are interested in these movements because
4945600	4953120	there is no presence of aggressive buyers and aggressive sellers and for everyone that will be
4953120	4962080	here on the live of thursday so in two days expect two main things the first one is the official opening of
4962080	4971120	the chat so i will announce the work and we will see live how it works and i will choose people so text
4971120	4979120	me on this one the second one is that i will upload for you in the dedicated section this so you can go
4979120	4985600	through the execution and check if they respect this there are people publishing in the chat the results
4985600	4992160	they are having this is almost 20 to 30 trades with an amazing few of the long and now the auction is
4992160	4998240	dry i consider this a 10 out of 10 session from an educational perspective not from the money we
4998240	5003680	made because it's only 8 000 that is still for a lot of people it's a lot of money consider that the
5003680	5014160	maximum risk that we took today it's 1400 and have an amazing day have an amazing session if we if you do
5014160	5024160	the power hour and see you next time this week please trade safe don't get too much aggressive and trust me
5024160	5031840	the battlefield chat will be out of this world okay i'm sorry to see people that try to take advantage
5031840	5038720	so getting inside studying and then asking for refund because this is really unrespectful for the work
5038720	5046160	i'm doing but i know that stopping to do education for 0.1 of people that are really
5047680	5050880	insignificant from a statistical perspective and don't appreciate
5051920	5058960	is something that will make me really stupid if i decide to close so enjoy this and see you on thursday
5061840	5073760	so
5078320	5085760	so
