start	end	text
2616380	2618880	Because this candle, it's an initiative auction.
2619000	2619980	You see the speed of tape.
2620700	2624640	This one is the potential momentum setup.
2626160	2628180	Where can you go with this momentum setup?
2628180	2632520	This one is the first moment where the buyers take control.
2632640	2634680	This is already a 1, 2, 2.
2634760	2637220	We can put a 1, 2, 3 and wait for the test.
2638740	2638980	Okay.
2641400	2643280	How did we frame this setup?
2643420	2647860	You see that in this candle, we have a strong speed of tape with a crazy aggression long.
2649100	2650460	Is it clear for everyone, guys?
2650520	2651020	One in chat.
2651660	2657460	On this situation here, what you usually can see is that the buyers get rewarded.
2657460	2662780	You flip the auction, and I told you, if you watch the session later, I tell you, if this level breaks, we go up.
2663860	2669100	We get really aggressive on the top, and they reload that aggressive long on the top, you can see here.
2669480	2674240	Now, the sellers are trying to protect this movement.
2674900	2675180	Okay.
2675260	2677620	You see that they are trying to push it back down.
2678040	2679220	But the buyers are absorbing.
2679220	2683460	And this is the typical example of a momentum setup.
2683880	2686360	What's the downside of a momentum setup?
2686480	2687140	Who can tell me?
2687480	2688640	What's the only point?
2688780	2690060	They have a huge win rate.
2690400	2692080	There is only one downside.
2692080	2699400	It's not small risk to reward, because 1 to 3 is amazing.
2701900	2703720	It's difficult to get filled.
2705060	2705320	Okay.
2705560	2707060	It's difficult to get filled.
2707520	2707680	Okay.
2707680	2712460	So, if we got filled with a week here, and it exploded, we would already be risk-free.
2713100	2714080	Floating 1 to 2.
2715220	2719640	The problem of the momentum setup, and the reason it's called momentum, is because it's fast.
2721480	2721720	Okay.
2722320	2725900	So, but let's see, because maybe it comes back to test.
2725900	2730940	Let's see, maybe it comes back to test, because now I see that the buyers are getting absorbed here.
2731060	2733720	So, I can mark this protection level of the sellers.
2735300	2741280	From here, the sellers seem to be absorbing.
2744220	2745700	Beautiful template, Carl.
2745860	2746480	I love it.
2746740	2747320	This blue.
2748480	2749520	Beautiful colors.
2749520	2757960	A flip in the auction is when I see the momentum shifting.
2758620	2762440	And I see a flip in the auction, Bogdan, with speed of tape plus aggressive orders.
2762640	2764440	This candle, it's a flip in the auction for me.
2764780	2769560	It's the first time the buyers get big trades, speed, and direction in one candle.
2773080	2774280	Is it clear, Bogdan?
2774280	2774640	No.
2779220	2779620	No.
2784280	2786200	It's a concept of orders.
2787620	2789820	Because the structure can be really fake.
2789940	2794180	Maybe they do the candle here, and you lose all the move because you wait for structure.
2794300	2795840	Look how much is beautiful, this one.
2795940	2798140	They reloaded on the absorption of the sellers.
2800980	2801340	Amazing.
2804280	2815900	If it runs too far from your order, would you consider cancelling your limit order if it runs too far from my order?
2817360	2818640	In this case, yes.
2820220	2823900	But still, you know, what I want to let you understand is this.
2824980	2826600	What kind of edge is this?
2827740	2832100	To know when the auction flip, to know when you can fade reversal.
2832100	2832300	Cancel.
2835100	2835460	Amazing.
2836920	2838040	Now, if they go...
2838040	2842700	I cancelled the limit order because the market was already pushing high.
2842800	2845380	But if they go back here in all this area...
2845380	2846160	We have a long, eh?
2847160	2848740	Look how much is strong this one.
2849480	2851380	This one, anyway, it's another setup, eh?
2851920	2852700	This one here.
2853700	2856100	This setup here, if you break the top...
2856100	2859280	Let me put it clearly.
2860280	2861500	This is another setup.
2865400	2867720	It's a one to two momentum.
2869720	2870180	So here.
2870640	2872100	But you need to have closing candle.
2872100	2876460	So it's closing candle that needs to close above, okay?
2876900	2878440	And then you enter.
2882280	2884360	I mark also the area.
2890440	2892840	Buyers protecting on the horizontal level.
2895100	2897360	Buyers protecting on the horizontal level.
2897360	2909260	Guys, you use what you prefer as a platform.
2909960	2911000	You use what you prefer.
2911380	2913100	I will never force you to use anything.
2913460	2914360	What works for you?
2914500	2914720	Use.
2921460	2922420	You see it.
2923060	2924460	You see this intra-gap.
2924460	2928100	Now, what do they like to do with intra-gap?
2930180	2931280	What do they like to do?
2933060	2934540	They like to close it.
2935140	2935460	Okay.
2935980	2937480	They close it just now.
2937740	2938060	Okay.
2938200	2942840	And they like to go up the direction.
2943300	2943480	Okay.
2943920	2946000	Fortunately, you have the level holding here.
2950360	2951460	When you break...
2951460	2956140	You have your confirmation.
2960940	2963920	Guys, I'm only afraid that I'm going to advance
2963920	2965740	because we went directly to setups.
2965920	2967780	Is it clear also for the new people?
2968340	2968920	One in chat.
2969140	2971620	Everything I'm explaining is clear also for new people.
2975180	2975580	Amazing.
2976900	2977300	Amazing.
2979460	2979980	Beautiful.
2979980	2980340	Beautiful.
2981460	2989920	Another confirmation of the speed.
2998180	3000140	Auction flipping, Arslan.
3000300	3002340	It's when you have speed of...
3002340	3003620	Mamma mia, ragazzi.
3003740	3004460	What a momentum.
3005060	3010140	It's when you have candle with aggression on it and speed.
3010140	3012100	Immediately, Pierre.
3012260	3013980	Rick doing 3,800.
3015180	3016920	Fabio, you are scamming all market.
3017220	3017960	And, ragazzi.
3018100	3018400	Crazy.
3018520	3018880	Mamma mia.
3019000	3019860	Luca wake up.
3020420	3022520	Luca, it's only wake up when you close the trades.
3022580	3022880	You see?
3024020	3025080	Before, I call him.
3025140	3025760	But he say, look.
3027860	3028260	Wait.
3028620	3030460	I need to make my 10,000 per day.
3030540	3031820	Then I can talk in the chat.
3031820	3035660	7,000.
3035660	3036940	Guys, you trade heavy, eh?
3036940	3040020	There are some of you that trade the same contract as me.
3040080	3042840	To make $7,000 in this movement, you trade really heavy.
3042840	3043000	Okay.
3043000	3053380	Almost full take profit.
3060380	3061200	Plus one.
3061300	3062660	$6,000 here.
3065160	3067320	$3,000 Apex account passed.
3068320	3069300	Changing life.
3069300	3071800	Nice, guys.
3071920	3074140	But please, be careful.
3074720	3074940	Okay.
3080380	3081660	I don't know if you notice.
3082780	3086480	But between these two candles, there is a small gap I show you.
3087340	3088520	There is this small.
3089800	3091180	And the opening above.
3091180	3093340	So, you expect them to reload.
3093820	3094600	Like they did.
3094920	3096560	And then to shoot another leg up.
3097440	3097640	See?
3097740	3098540	They reloaded.
3098660	3099100	They went down.
3099100	3099760	Another one.
3099840	3100400	Another one.
3100480	3101240	Look how they shoot.
3102320	3103160	Look how they shoot.
3106220	3107660	They close the gap here.
3107740	3108400	Now they go down.
3109960	3110800	Reloading again.
3111260	3113300	And if they close green, they go another run.
3117140	3119600	Sellers are starting to get interested here.
3119600	3119680	Okay.
3119680	3120680	Same.
3120680	3128740	So, they broke the last gap.
3128740	3137800	They broke the last gap.
3137800	3138980	Look how much they went close.
3139080	3141140	And now they are going back to the origin point.
3141140	3145180	This one can be, this one can be, if you have an absorption, another execution.
3145180	3147080	Let me mark this for you from zero.
3148700	3150600	So, we broke this level from here.
3150600	3157120	And we have the beginning of the move here with absorption of the buyers, okay?
3157160	3158060	Of the sellers, sorry.
3159060	3161820	Now, what we need to do to execute another trade here?
3161820	3170020	We need to have a big trade absorbed like this on the sell side, okay?
3170020	3172780	Guys, stop sending profit.
3172900	3173500	Good job, bud.
3174000	3174340	Please.
3178500	3181380	I cannot even trade anymore because I made too much on profit.
3181700	3182060	Crazy.
3182560	3182780	Okay.
3182880	3184780	We have a long on the big trades, okay?
3184880	3185860	I was watching the chat.
3186920	3189260	Either you have an aggression, either you have a confirmation.
3189460	3192380	Now, when this candle close, let's wait for this candle to close.
3193800	3195920	You have a single candle setup.
3196480	3199380	This one is a little bit more difficult to understand, but how it works.
3199380	3201200	Let's say that the candle close here, okay?
3201840	3203700	You have a stop loss below the body.
3207540	3208520	Below the body.
3209440	3211940	And a TP 1 to 2.
3214800	3215280	Okay.
3215560	3217520	Now, let's watch where the candle close.
3219080	3219340	Okay.
3219380	3220360	The candle close here.
3222940	3225700	It's a 1 to 3.65.
3225700	3229700	This one has a lower win rate, but crazy risk to reward.
3230420	3233180	Because it's a 1 to 4 really fast if you take the auction.
3233560	3235800	You only lose this trade if the auction fails.
3235880	3238420	But if the auction fails, you stop searching for longs.
3238760	3242560	Usually, on these trades, I like to use the profit I made on the first one.
3243280	3243540	Okay.
3243540	3245260	And you know when you go break-even?
3245640	3251980	You go break-even when the auction is broken.
3252500	3252800	Okay.
3253200	3258300	So, when you go here, back to the same level where the sellers try to push aggressively,
3258580	3259400	you can go break-even.
3259400	3278360	They are absorbing.
3278780	3281200	This is not staying good for us.
3281920	3282860	Sellers are absorbing.
3283860	3286360	We have an horizontal absorption of the sellers here.
3286360	3290240	So, we go break-even faster than expected.
3291120	3291640	Zero.
3291980	3292160	Okay.
3293360	3295160	Why we go break-even before?
3296040	3304840	Because even if buyers are really aggressive, you have here this absorption level that put us in an unnecessary risk.
3304840	3308140	Now, these sellers are absorbed.
3308320	3309220	Another good sign.
3309380	3310420	Aggression of the buyers.
3314100	3314540	Yes.
3314660	3315640	I can explain.
3315820	3318380	This is a single candle big trade setup.
3318860	3320880	And you can do when the auction is really clear.
3321260	3323960	So, you add a flip and you have a clean direction.
3323960	3336160	This was our break-even point.
3336320	3336420	Okay.
3336500	3338360	So, in any case, you are x3.
3338820	3340220	Now, they play the game.
3340320	3343540	Because now, you can either say, oh, I take out 1 to 2.
3343640	3344040	It's okay.
3344360	3346880	Or you play for the 1 to 3.65.
3347980	3349680	Almost 1 to 4, this one is.
3349800	3349980	Okay.
3350380	3351520	So, this depends on you.
3352340	3353940	This depends on what you prefer.
3355040	3356380	In terms of risk to reward.
3356480	3361620	If you want a machine gun, 1 to 2, 1 to 2, 1 to 2, 1 to 2, you take it out at the top.
3361860	3362880	At the horizontal level.
3363140	3364600	And you see how much we are precise.
3365140	3369900	If you want to try the home run and take a big risk to reward, look.
3370820	3375500	The home run can also go to 1 to 7.
3377120	3378240	Why to 1 to 7?
3378240	3381540	Because the next cluster, where they really fighted hard, is this one.
3384320	3388760	So, if you are risk-free and you want to shoot for the home run, this is the 1 to 7.
3388760	3409300	Let's watch.
3409360	3410080	One second, guys.
3410160	3411760	Look at the result of Claudio.
3413040	3414900	Guys, these are real execution.
3414900	3422400	Sometimes you have good mentors, but watch at what people are doing with this.
3427020	3429640	The buyers are getting weak, unfortunately.
3430100	3431340	The buyers are getting weak.
3432720	3434540	They are getting weak on this level.
3434640	3439340	They managed to try to break out, but they are floating around this level.
3439340	3446620	Let's see if they can take back control.
3446620	3460420	No, only using order flow now, Eric.
3463000	3464160	Only using order flow.
3464280	3466040	I have two screens open.
3466600	3468160	And I have one with the chat with you.
3468360	3471140	And the technical one is this that you are seeing.
3471140	3471200	Okay.
3471200	3485100	Break-even on this one.
3485480	3486460	But you see what's good?
3486940	3492080	We go break-even not because we don't place entry correctly.
3492080	3499200	But we go break-even when the price reached the level, but this time the sellers win the battle.
3499920	3500900	Why this is interesting?
3501100	3503420	Because now sellers are flipping the auction.
3505060	3506500	Sellers are flipping the auction.
3507740	3507920	Okay.
3508040	3509020	They are really aggressive.
3509960	3510880	Really, really aggressive.
3516100	3517500	They reach the level again.
3517500	3521940	You tired, guys, or we want to try another one?
3523560	3526600	With the profit of all the trades that we took before.
3527620	3528420	Another one.
3532660	3534060	Single candle execution.
3536440	3537800	Where it closed, we are.
3539080	3540320	I put it here.
3540320	3542480	I don't know where it can close.
3542480	3547840	It's a one, two, three.
3550640	3552000	If it close here.
3552280	3553680	It's a one, two, two.
3553780	3554740	If it close here.
3555760	3557400	Let's see where the candle close.
3564600	3567660	Let me do some hyperscalping on the seconds.
3572480	3578300	There is no big trade here.
3578520	3579900	Nothing interesting for us.
3580140	3583040	So, the candle one is closed.
3583540	3586440	We are inside from the closing of the candle.
3586800	3589760	It's here.
3591980	3592720	It's here.
3592720	3594480	So, one, two, two.
3594620	3595620	It's actually.
3597620	3598660	One, two, two.
3599100	3600080	It's actually.
3604000	3604440	Here.
3606340	3608240	Again, absorption of the buyers.
3608880	3610840	So, it's free.
3612240	3613760	It's a good method, guys.
3613840	3614320	The momentum.
3614460	3615620	I love trading momentum.
3617620	3618980	I love trading momentum.
3619720	3620840	Because you know what's good?
3620840	3624440	That if you take, if the market reverts, you don't lose anything.
3625100	3626340	But you need to be fast.
3627900	3629020	You need to be fast.
3630820	3631680	Massive day.
3631800	3633320	A lot of people making profit.
3641000	3642080	Buyers reloading.
3642080	3642140	Buyers reloading.
3650840	3658160	The sellers are really trying.
3658360	3660440	They almost got the key.
3660560	3661440	And it's really close.
3661660	3662760	It's three ticks below.
3663980	3667220	This absorption says that the sellers are attempting.
3668060	3670840	And how is the result of the sellers, guys, on this one?
3671220	3672300	On this candle here.
3672900	3674680	How is the result of the sellers?
3674680	3679700	Not good.
3679880	3681340	So, the setup can still go.
3682560	3683940	And they took us out.
3684240	3684600	Break-even.
3685940	3690580	You can do this game till the market continue to tell you.
3691620	3697160	See why this level.
3697160	3700280	Well, I marked this before it started to unfold.
3700420	3701020	And why this level.
3701120	3702100	It's clear now to you.
3702540	3703780	Because we are in compression.
3706420	3721340	And being fast at putting, okay, putting to take profit is the reason that gives you a lot of positive days.
3722120	3722840	This is the reason.
3723560	3727960	Because to do home run once, one day out of 10, it's easier.
3730960	3732560	Let's see here how it goes.
3734180	3735580	Buyers still recovering.
3736680	3740340	Now, what is unfolding here?
3742540	3746240	An attempt from the buyers to push the price higher.
3746240	3753100	This one, you want to do some hyperscalping, guys.
3753820	3755760	You want to see when I get crazy what I do.
3764480	3769220	So, I need to lower the settings to 30.
3770660	3772520	To take the momentum run up.
3775620	3776060	Okay.
3776520	3777680	What happened here?
3778440	3780660	We had an absorption.
3780780	3782180	Complete absorption of the sellers.
3782340	3783740	So, we have a test of this level.
3785400	3787240	On the 15th seconds.
3788600	3790160	This one is not for beginners.
3792120	3793200	For a 1, 2, 3.
3793560	3795060	This one works amazingly.
3795740	3799960	When you have a momentum setup in play.
3800240	3800520	Okay.
3800520	3801980	That is in the same direction.
3802160	3804100	The break-even point is really fast, guys.
3804480	3804620	Okay.
3804620	3806500	The break-even point is here.
3807560	3811420	Because this is the most risky level for the buyers to get absorbed.
3812040	3812340	Okay.
3812720	3816420	We are sustained from this range.
3816820	3817300	Okay.
3817300	3818500	From this failed auction.
3818500	3821100	So, it can unfold pretty nicely.
3821100	3822300	Let's see how it goes.
3824780	3825860	Please don't execute.
3826000	3828280	This one is to show you a little bit of hyperscalping.
3828380	3829100	How it works.
3829220	3829400	Okay.
3829400	3833140	So, this is the level that we marked.
3833140	3834260	They just touched it.
3836260	3838000	They just touched it.
3838000	3845140	Let's see if this level holds.
3849720	3851840	Or if sellers try to break.
3855340	3858000	Sellers are getting super aggressive, guys.
3858380	3859420	Super aggressive.
3860280	3861720	In the middle of the range.
3861720	3875660	They try to touch again this level.
3878660	3879140	Yeah.
3879140	3880820	I wanted to show you some hyperscalping.
3881220	3882580	But this one is more difficult.
3883860	3884720	They took us out.
3884880	3888060	This is the first stop loss.
3888060	3892480	This is the first stop loss.
3892900	3894300	Minus R on this one.
3894720	3900940	Now, what you can do is you can continue to trade the fade.
3901120	3902380	So, the continuation long.
3902580	3905200	Till they have a long bias.
3905340	3905520	Yes.
3905580	3906060	I take ashwagandha.
3906860	3909500	It's one of the best supplements for cortisol control.
3910520	3913520	We are still buyers in control.
3914020	3915420	Still buyers in control.
3915420	3916160	Wait one second.
3916380	3917980	That's it marked for me also.
3918060	3921960	The areas that I don't care about.
3922100	3923320	We need to go back to 60.
3924000	3925400	And I was explaining to you.
3925460	3925880	Look here.
3926560	3928140	So, momentum candle.
3929120	3932280	They decide that this area gets broken.
3932720	3933020	Okay.
3933240	3933580	Perfect.
3934360	3935440	The buyers take control.
3935580	3936520	The buyers take control.
3936640	3940120	Now, in this area, all this range is sustained by who?
3941180	3942860	By this absorption level.
3944860	3947180	This level is the one sustaining all the long.
3947180	3949000	I took a little bit more to start.
3949000	3955340	I tried to take from the 15 seconds this movement for a 1 to 5, 1 to 10.
3955340	3957500	Why this is nice?
3957500	3963540	Because even if it's more difficult to take the last move down of the 15 second, when you
3963540	3969360	take the last move down of the 15 second in line with a structure that is on the higher
3969360	3971620	time frame, you can get crazy risk to reward.
3972120	3972280	Okay.
3972280	3973920	You can get really crazy risk to reward.
3975180	3977040	Let's see when they go out of this.
3982780	3983680	Cluster 1.
3990480	3991320	Cluster 2.
3991320	3993700	You know what's good about volume?
3994140	4006080	That volume also tells you when there is not any more speed.
4006080	4014000	You see, action, action, action.
4014140	4015220	We took a lot of take profit.
4016460	4017320	Dead market.
4018280	4022320	And you remember in the beginning of the session when I told you, usually we have a huge explosion
4022320	4026720	and then chop, chop, chop, chop, chop these days.
4026720	4032880	This is not, this is not so rare to happen.
4037620	4042920	They will probably go to say hello to these friends again.
4043980	4048380	I cannot say if buyers or sellers are accumulating because they are both being absorbed.
4049480	4055760	So also the CVD now can give me an insight, but it's still an insight that is not followed
4055760	4056600	by price.
4057340	4060140	So it's only subjective, you know.
4061280	4063040	I can try to build a bias.
4063220	4066420	You see, it's correct the frame that I gave you also on hyperscalping.
4067020	4068060	Because we are long.
4069060	4075620	But what happens here that all this delta pressure long, for now, it's being absorbed by the sellers.
4076400	4077060	For now.
4079700	4082000	CVD is really easy to use, Eric.
4082200	4084800	It's a summary for pressure.
4084800	4096880	Yeah, of course we can do it again.
4097000	4098300	Like we did last week.
4098300	4103520	In a calm market where I can also manage the chart, we can trade.
4103680	4104720	Yes, it's not a problem.
4104720	4107800	I can show you how I manage and do everything.
4107800	4121080	Now, this one is not so bad, price action.
4121180	4122040	Why is it not so bad?
4122040	4124960	Because I have a really clean and defined ranges.
4124960	4131500	So what does this mean is that when you broke, you break out of here.
4131500	4136640	The movement, this is what I was trying to explain.
4137160	4141240	In the 15th second, when you have a breakout, you do a huge risk to reward, okay?
4141280	4144540	Because if they manage to break, you have a really tight stop loss.
4144540	4146040	Because you are loaded with heavy contracts.
4146040	4152960	So what I was trying to say, on the 15th second, maybe you take three stop loss of 1,000, but the trade that you make is 10 to 20,000.
4153360	4153900	Make sense?
4154600	4159760	Just, it's not the main operational method because the win rate is lower.
4159760	4183040	If you have a look here, they bought at the top, they bought at the top, and you can see that still on the same level, the 25,706, the sellers step in always, always keeping them in the range.
4189760	4201960	But this one, it's for trend-following trades, it's really bad price action, guys.
4203640	4205420	Look at Tobias, guys.
4208340	4209460	$18,000.
4209900	4214200	I'm not an expert in PropFerm and Apex, guys.
4214200	4219860	But I know for a fact that they have really tight rules.
4220360	4224720	So if you can build your profit like this for a day, how much does it cost a challenge?
4225600	4226540	I don't know how much it costs.
4226540	4228100	How much does it cost a challenge?
4229000	4231820	I think with $200, $300, you take it, right?
4232320	4232840	$39.
4234420	4234860	Okay.
4235340	4238100	Tobias, is this amount something you can withdraw?
4238100	4245300	This $18,000, if it's funded, you can withdraw the full amount if you are live.
4248380	4250340	I don't know, when you go live, look at what they did.
4250440	4250700	Amazing.
4256340	4258040	Yeah, if it's live, you can withdraw, no?
4259700	4260780	$3,500.
4261680	4263200	Let's consider even less.
4263820	4266400	Let's consider that you can withdraw $350.
4266400	4270560	Based on what you pay in the beginning, it's a 10x ROI.
4271960	4274360	It's fucking difficult to do in business, 10x.
4280400	4281780	Guys, the view was correct.
4282040	4284960	Our analysis was perfect and the bias is correct.
4285880	4287500	They are managing to break it.
4288300	4290520	And you can see that the big trades get higher.
4290520	4295120	So, the pressure is still building.
4301280	4302080	You see?
4302280	4303480	The pressure is still building.
4304480	4306920	They are continuing to confirm the breakout.
4306920	4311020	So, now, probably, after all this absorption,
4312020	4316040	we will have another nice momentum candle.
4317480	4318920	Probably, we can...
4320920	4322760	I will consider this top.
4322760	4326400	And I will consider this bottom of the range.
4329920	4333040	I would like to see if they manage to break.
4333040	4339260	Yes, of course.
4339500	4341780	Of course, you can share.
4348500	4350420	You just went out of the consolidation,
4350780	4352600	but you see that they continue to absorb.
4353460	4353660	Okay.
4353880	4355060	So, usually, you have a squeeze
4355060	4356880	when you break out of the consolidation.
4357120	4358440	And they are managing to do it.
4359560	4359960	Okay.
4360180	4360540	You see?
4361160	4365100	They are pumping at higher prices.
4365640	4367580	So, it means that still big trades
4367580	4369780	are entering at aggressive higher prices.
4370440	4371800	This means that they want to go up.
4372100	4372340	Okay.
4372820	4374680	And now, when all these sellers
4374680	4375700	start to close position,
4375840	4376320	you see that.
4377180	4377940	Exactly this.
4379820	4381680	Kaidar took another $14,000.
4383900	4385400	This is interactive brokers.
4385540	4386360	I can recognize.
4386480	4386880	Good job.
4387300	4387980	It's a real account.
4391940	4392340	Yeah.
4392420	4394020	Now, we go to the psychology guide.
4394440	4396380	I don't think you are in a rush.
4396480	4396560	No.
4396640	4397740	You can stay a little bit.
4400080	4401000	What is this?
4402340	4404540	What is this?
4405400	4407700	Candle closing red and this green.
4408020	4409380	Would you consider a long?
4413260	4415380	If the candle close red inside here,
4415400	4417020	I will be fucking scared too long.
4417880	4419560	I was waiting for a full breakout,
4419800	4420440	but it didn't.
4421700	4423020	They are trying again.
4423360	4424360	If they do it,
4424640	4426220	if they break the top of this,
4427680	4429160	you have a momentum setup.
4432340	4435840	I want to choose momentum setup,
4435980	4437360	but they need to break the top.
4439200	4440580	When I say break the top,
4440740	4441320	I mean it's body.
4445980	4447020	You see, they failed.
4448480	4450140	You see how much it's important
4450140	4452740	to see the result,
4452880	4453960	not only the effort.
4453960	4456360	Not only the effort.
4456460	4457540	They managed to try.
4457840	4459600	They didn't even touch at the top
4459600	4462000	because the sellers absorbed everything.
4462680	4463820	How you profit from that?
4464240	4465440	From this, you cannot.
4465640	4467160	You are not even into a trade.
4468160	4469180	They are back in the range.
4469300	4470000	Outside the range,
4470080	4470700	back in the range.
4474000	4475000	Just need to wait.
4475000	4482960	They are trying back again
4482960	4484200	and being absorbed.
4484580	4485380	Guys, you know that
4485380	4486700	from the path of list resistance,
4486900	4487700	it seems that they are
4487700	4488860	switching the buyers here.
4491580	4493000	It seems to me...
4495440	4497620	So one, two,
4497820	4499220	they break back inside.
4499220	4504800	This one,
4504880	4505840	it's a crazy absorption
4505840	4506620	of the buyers.
4511520	4512700	On this one,
4513380	4515640	if they close back inside here,
4517760	4519240	I will not
4519240	4522520	ignore
4522520	4526060	a rebalance setup.
4526720	4527920	I will not ignore
4527920	4528800	a rebalance setup.
4530000	4531300	I marked this level
4531300	4533220	because this is the level
4533220	4534780	where if they close full candles,
4534940	4536020	so the candle close,
4536100	4536600	close inside,
4536700	4537980	so the result is coherent
4537980	4538740	with the volume,
4540140	4543120	it's an opportunity,
4543300	4544480	an attempt from the sellers
4544480	4545140	to go down.
4545800	4547560	Because all these absorptions
4547560	4549700	needs to pay out, no?
4549940	4550860	All these absorptions
4550860	4551740	needs to pay out.
4552140	4553780	So if they manage
4553780	4555220	to break the top
4555220	4556140	for break, guys,
4556200	4557720	I mean cleaning all this week.
4557980	4558940	Okay, so they need to clean
4558940	4559460	all this week.
4559920	4561560	We capitalize on the way down.
4561720	4563360	If they break the top
4563360	4564040	here,
4564660	4566360	that I'm not so convinced
4566360	4567040	that they will do.
4567100	4567800	I think they will have
4567800	4568520	another absorption
4568520	4569200	at the top.
4569540	4570580	We have a momentum long.
4570580	4573460	I cannot see your hamlet.
4573960	4575420	You don't have position open,
4575500	4575720	right?
4577640	4578380	Yeah, it seems
4578380	4579000	an absorption
4579000	4580060	of the buyers, guys.
4581100	4582080	This one is still valid,
4582160	4583420	but they need to close,
4583460	4583680	you see,
4583760	4584040	one,
4584500	4584820	two,
4585360	4585560	three,
4586000	4586260	four,
4586620	4587180	five weeks.
4587180	4589160	They need to clean.
4589240	4589880	They need to close
4589880	4590480	full candle
4590480	4591260	on the short side.
4592220	4593060	No position.
4593320	4594220	It doesn't make sense.
4594320	4595160	They are still chopping.
4595160	4607120	Let me zoom in.
4607120	4622960	If it close here,
4622960	4624500	if it breaks this area,
4624500	4626160	no,
4626300	4627940	I take the limit.
4630940	4632300	You see another absorption
4632300	4633000	at the top.
4637800	4639320	If it close like this,
4639420	4640800	if it close like this,
4641240	4642900	if it close like this,
4642920	4643540	we have a setup.
4645640	4646760	Let's see if it close.
4646760	4659220	Wait for the close.
4659400	4660340	The stop loss
4660340	4661380	goes below
4661380	4663400	the absorption
4663400	4664360	and it's a one
4664360	4665060	to two again.
4667720	4669100	This one is confirmed.
4669480	4670240	Why it's confirmed?
4670580	4671600	Because we have
4671600	4673180	absorption of the sellers,
4673440	4675280	absorbed sellers again
4675280	4676220	on these three levels,
4676220	4677820	so we can expect
4677820	4679240	the sellers
4679240	4680420	to be absorbed
4680420	4681000	and the buyers
4681000	4681800	to take control
4681800	4682400	of the squeeze
4682400	4683980	and we will go break even
4683980	4684600	when we see
4684600	4685920	that all this level is clear.
4686180	4686360	Okay,
4686420	4687460	so when we have a catalyst.
4687920	4688080	Oh,
4688320	4689120	the sellers
4689120	4691620	don't leave position
4691620	4692240	to the market.
4692580	4694220	They are super aggressive.
4694380	4694520	Look,
4694620	4695720	no one is taking control.
4696040	4697560	There is a huge fight here.
4698140	4699820	There is no momentum unfolding.
4703540	4704600	They are fighting.
4704720	4705700	Look at this white level
4705700	4706520	that I marked for you.
4706720	4708120	Look how they are fighting here.
4713300	4714840	Look how they are fighting here.
4714880	4715480	It's crazy.
4722980	4724240	Sellers taking back control.
4724440	4725660	This one is a stop, guys.
4725660	4728340	And on this one,
4728740	4729460	on this one,
4729780	4731220	you see the fade momentum
4731220	4732800	when you break.
4735000	4735900	This candle,
4736040	4736840	what is telling you,
4736900	4737100	chat?
4739220	4740800	Buyers aggressive at the top.
4742520	4744120	Sellers absorb at the bottom.
4744320	4745100	This candle,
4745300	4746220	breaking a range,
4746300	4747080	what is telling you?
4748520	4750260	From an order flow perspective,
4750840	4751380	we tried,
4751600	4752360	we got absorbed.
4752360	4753480	We tried,
4753640	4754380	we got rewarded.
4754960	4755440	And this one,
4755780	4756300	what was?
4757240	4758540	Was the analysis correct
4758540	4759180	or no, guys?
4759720	4760400	Look at this.
4761340	4762080	What was this?
4763500	4764220	This one,
4764500	4765380	if they manage
4765380	4766440	to absorb this
4766440	4766880	and go up,
4766920	4767560	it's a fake out.
4768280	4769380	It's when the market
4769380	4771360	dance around areas
4771360	4773000	and goes in the direction.
4773000	4773940	So in the journal,
4774380	4775200	you need always
4775200	4775840	to mark
4775840	4777320	that there is a price
4777320	4778420	to pay for precision.
4779020	4779620	And the price
4779620	4780620	to pay for precision
4780620	4781800	is that sometimes
4781800	4782500	you will have
4782500	4784640	correct bias,
4784980	4786660	but you take stop loss
4786660	4788060	not because
4788060	4788600	the analysis
4788600	4789140	is incorrect,
4789600	4790220	but because
4790220	4790960	the stop loss
4790960	4791580	is too tight.
4792020	4792140	Yeah,
4792180	4792920	they are still fighting.
4793440	4794460	No one still won.
4796160	4797040	I think this is
4797040	4798420	the most interesting area
4798420	4799500	after the opening,
4799920	4800640	and this is the reason
4800640	4801360	I ask you,
4801360	4802720	it's already one hour
4802720	4803660	and a half of life,
4803740	4804280	but please,
4804900	4805740	you are not bored,
4805860	4806100	right?
4807640	4809300	So we update the top,
4809420	4810520	we update the bottom,
4810620	4811660	and this is our new area.
4814220	4815420	We want to mark
4815420	4816420	all this
4816420	4817820	in a specific color.
4824820	4826180	And this one, guys,
4826400	4827200	is the battle.
4827520	4828660	This is all the battle
4828660	4829220	that's happening.
4829340	4830640	The absorption of B4,
4830640	4831640	the aggression
4831640	4832440	of the sellers,
4832680	4833220	now the market
4833220	4834600	is really chopping out.
4835660	4836420	The direction
4836420	4836980	that breaks
4836980	4837680	is the direction
4837680	4838420	that it takes.
4838420	4841360	means,
4841460	4845200	let's think about
4845200	4845760	a change of blue,
4845760	4848400	all the little
4848400	4848980	Dzint.
4849080	4851120	Next day,
4852120	4852540	it gives back
4852540	4853200	a green,
4853260	4854020	and this place
4854020	4854160	will not really
4854160	4854760	come in.
4854800	4855600	If there's aเข
4855680	4856560	to the power
4856600	4856940	that means
4857060	4857600	without the
4857760	4857820	drop-tiquette closed.
4858020	4858820	If there's a
4858860	4859800	saiyah
